country	year	age	sex	prop_union	prop_childless	prop_school	round	with_child
Madagascar	2008	15	Male	0.018592949			2000	
Madagascar	2008	16	Male	0.019739088			2000	
Madagascar	2008	17	Male	0.035960508			2000	
Madagascar	2008	18	Male	0.135923914			2000	
Madagascar	2008	19	Male	0.152291513			2000	
Madagascar	2008	20	Male	0.273212998			2000	
Madagascar	2008	21	Male	0.376075179			2000	
Madagascar	2008	22	Male	0.482811103			2000	
Madagascar	2008	23	Male	0.499508268			2000	
Madagascar	2008	24	Male	0.637840818			2000	
Malawi	1987	12	Female	0.020569047	0.997544562	0.481515042	1980	0.002455438
Malawi	1987	12	Male	0.016557434		0.50077613	1980	
Malawi	1987	13	Female	0.02733564	0.996758509	0.526989619	1980	0.003241491
Malawi	1987	13	Male	0.014204215		0.565956456	1980	
Malawi	1987	14	Female	0.06103499	0.984051037	0.488053448	1980	0.015948963
Malawi	1987	14	Male	0.020987654		0.556790123	1980	
Malawi	1987	15	Female	0.150237933	0.944896536	0.436551099	1980	0.055103464
Malawi	1987	15	Male	0.032452582		0.557285385	1980	
Malawi	1987	16	Female	0.28537859	0.857321826	0.354569191	1980	0.142678174
Malawi	1987	16	Male	0.056023533		0.540847707	1980	
Malawi	1987	17	Female	0.441302841	0.73409894	0.279417879	1980	0.26590106
Malawi	1987	17	Male	0.076945798		0.520750258	1980	
Malawi	1987	18	Female	0.65034808	0.534010392	0.141589939	1980	0.465989608
Malawi	1987	18	Male	0.125017004		0.417630254	1980	
Malawi	1987	19	Female	0.726445328	0.416988932	0.112165107	1980	0.583011068
Malawi	1987	19	Male	0.180325122		0.393162393	1980	
Malawi	1987	20	Female	0.82739973	0.282351577	0.06771068	1980	0.717648423
Malawi	1987	20	Male	0.294809472		0.288223302	1980	
Malawi	1987	21	Female	0.856435644	0.218049491	0.057991513	1980	0.781950509
Malawi	1987	21	Male	0.391720835		0.241190558	1980	
Malawi	1987	22	Female	0.898350029	0.159005275	0.033294048	1980	0.840994725
Malawi	1987	22	Male	0.496627618		0.172168974	1980	
Malawi	1987	23	Female	0.919071951	0.125848416	0.029415827	1980	0.874151584
Malawi	1987	23	Male	0.576173746		0.137815394	1980	
Malawi	1987	24	Female	0.93795053	0.109801667	0.016961131	1980	0.890198333
Malawi	1987	24	Male	0.665706052		0.088320054	1980	
Malawi	1992	15	Female	0.124438617	0.943848432	0.55524612	1990	0.056151568
Malawi	1992	16	Female	0.16653564	0.890960944	0.535821947	1990	0.109039056
Malawi	1992	17	Female	0.409434251	0.771645458	0.439673221	1990	0.228354542
Malawi	1992	18	Female	0.590186898	0.583004484	0.368179377	1990	0.416995516
Malawi	1992	19	Female	0.800445581	0.427883982	0.256116733	1990	0.572116018
Malawi	1992	20	Female	0.82750761	0.322690548	0.173707585	1990	0.677309452
Malawi	1992	21	Female	0.87793313	0.196107445	0.109320354	1990	0.803892555
Malawi	1992	22	Female	0.895981258	0.182059968	0.100383112	1990	0.817940032
Malawi	1992	23	Female	0.928110365	0.16119054	0.10792291	1990	0.83880946
Malawi	1992	24	Female	0.951703408	0.102502417	0.067639636	1990	0.897497583
Malawi	1998	12	Female	0.022534098	0.996705541	0.820583778	2000	0.003294459
Malawi	1998	12	Male	0.019120459		0.81934463	2000	
Malawi	1998	13	Female	0.025251584	0.993197913	0.830227357	2000	0.006802087
Malawi	1998	13	Male	0.022207268		0.834358777	2000	
Malawi	1998	14	Female	0.030997656	0.986107493	0.801163497	2000	0.013892507
Malawi	1998	14	Male	0.0187244		0.808660035	2000	
Malawi	1998	15	Female	0.122278334	0.947015481	0.711151585	2000	0.052984519
Malawi	1998	15	Male	0.052898321		0.767579981	2000	
Malawi	1998	16	Female	0.213921114	0.885382831	0.621716937	2000	0.114617169
Malawi	1998	16	Male	0.054878049		0.741592757	2000	
Malawi	1998	17	Female	0.3556231	0.766425064	0.487725041	2000	0.233574936
Malawi	1998	17	Male	0.072803442		0.685575181	2000	
Malawi	1998	18	Female	0.549292012	0.608669516	0.327945498	2000	0.391330484
Malawi	1998	18	Male	0.099118249		0.611321052	2000	
Malawi	1998	19	Female	0.681191454	0.458267551	0.227449742	2000	0.541732449
Malawi	1998	19	Male	0.148941469		0.538854296	2000	
Malawi	1998	20	Female	0.78125	0.313427511	0.137271689	2000	0.686572489
Malawi	1998	20	Male	0.27211331		0.408123065	2000	
Malawi	1998	21	Female	0.841765037	0.233277122	0.094716133	2000	0.766722878
Malawi	1998	21	Male	0.389602371		0.316127439	2000	
Malawi	1998	22	Female	0.872625599	0.184448784	0.072785372	2000	0.815551216
Malawi	1998	22	Male	0.490638394		0.240694789	2000	
Malawi	1998	23	Female	0.894805619	0.151802243	0.055101819	2000	0.848197757
Malawi	1998	23	Male	0.589313573		0.173816953	2000	
Malawi	1998	24	Female	0.919191919	0.132495164	0.045884376	2000	0.867504836
Malawi	1998	24	Male	0.661382215		0.130170919	2000	
Malawi	2000	15	Female	0.058084636	0.980541933	0.762917767	2000	0.019458067
Malawi	2000	16	Female	0.165689465	0.924590866	0.664752284	2000	0.075409134
Malawi	2000	17	Female	0.362622516	0.782412501	0.550930279	2000	0.217587499
Malawi	2000	18	Female	0.523701093	0.626087787	0.387630055	2000	0.373912213
Malawi	2000	19	Female	0.706253534	0.432074654	0.354271938	2000	0.567925346
Malawi	2000	20	Female	0.784988132	0.273843195	0.210023567	2000	0.726156805
Malawi	2000	21	Female	0.858188482	0.186530355	0.177806246	2000	0.813469645
Malawi	2000	22	Female	0.913774739	0.154412075	0.114573987	2000	0.845587925
Malawi	2000	23	Female	0.920412818	0.100697222	0.083044441	2000	0.899302778
Malawi	2000	24	Female	0.936807067	0.086262283	0.053595545	2000	0.913737717
Malawi	2004	15	Female	0.042472444	0.982788679	0.7486997	2000	0.017211321
Malawi	2004	16	Female	0.132161969	0.933357613	0.662342677	2000	0.066642387
Malawi	2004	17	Female	0.343422753	0.788703049	0.547438533	2000	0.211296951
Malawi	2004	18	Female	0.545890103	0.624129042	0.389074138	2000	0.375870958
Malawi	2004	19	Female	0.696007664	0.434010526	0.289855921	2000	0.565989474
Malawi	2004	20	Female	0.790682178	0.292431756	0.163138539	2000	0.707568244
Malawi	2004	21	Female	0.853702926	0.174954513	0.126003765	2000	0.825045487
Malawi	2004	22	Female	0.898668561	0.146903973	0.058604862	2000	0.853096027
Malawi	2004	23	Female	0.937853765	0.072548365	0.057519508	2000	0.927451635
Malawi	2004	24	Female	0.942896882	0.072414466	0.043661061	2000	0.927585534
Malawi	2008	12	Female	0.031656524	0.996761767	0.841159064	2000	0.003238233
Malawi	2008	12	Male	0.024829437		0.833016441	2000	
Malawi	2008	13	Female	0.049096573	0.994080997	0.820747664	2000	0.005919003
Malawi	2008	13	Male	0.034269916		0.826335755	2000	
Malawi	2008	14	Female	0.065270792	0.989121535	0.775938706	2000	0.010878465
Malawi	2008	14	Male	0.043282236		0.79386835	2000	
Malawi	2008	15	Female	0.116788786	0.95807582	0.697037273	2000	0.04192418
Malawi	2008	15	Male	0.060413667		0.739821966	2000	
Malawi	2008	16	Female	0.187795081	0.903671341	0.60975266	2000	0.096328659
Malawi	2008	16	Male	0.071750203		0.689746807	2000	
Malawi	2008	17	Female	0.306161373	0.796583465	0.48685629	2000	0.203416535
Malawi	2008	17	Male	0.089543471		0.63897281	2000	
Malawi	2008	18	Female	0.459584137	0.652368494	0.352726522	2000	0.347631506
Malawi	2008	18	Male	0.113557358		0.535921205	2000	
Malawi	2008	19	Female	0.589330325	0.500443227	0.263921347	2000	0.499556773
Malawi	2008	19	Male	0.157619005		0.464817993	2000	
Malawi	2008	20	Female	0.756065533	0.333916958	0.133191596	2000	0.666083042
Malawi	2008	20	Male	0.324040982		0.325629418	2000	
Malawi	2008	21	Female	0.792961609	0.255408288	0.107023157	2000	0.744591712
Malawi	2008	21	Male	0.40263065		0.260681497	2000	
Malawi	2008	22	Female	0.845409292	0.189919801	0.061601217	2000	0.810080199
Malawi	2008	22	Male	0.49727002		0.179103243	2000	
Malawi	2008	23	Female	0.874005606	0.156905826	0.046745966	2000	0.843094174
Malawi	2008	23	Male	0.583113224		0.120883958	2000	
Malawi	2008	24	Female	0.896142655	0.130194733	0.034693725	2000	0.869805267
Malawi	2008	24	Male	0.655733449		0.081263522	2000	
Malaysia	1970	12	Female	0.026895944		0.711640212	1970	
Malaysia	1970	12	Male	0.026611227		0.840748441	1970	
Malaysia	1970	13	Female	0.021944923	0.625	0.561531842	1970	0.375
Malaysia	1970	13	Male	0.022193211		0.702349869	1970	
Malaysia	1970	14	Female	0.021668972	0.529411765	0.515905947	1970	0.470588235
Malaysia	1970	14	Male	0.017857143		0.638937282	1970	
Malaysia	1970	15	Female	0.042702956	0.736842105	0.439699672	1970	0.263157895
Malaysia	1970	15	Male	0.013824885		0.570506912	1970	
Malaysia	1970	16	Female	0.097503533	0.65942029	0.349034385	1970	0.34057971
Malaysia	1970	16	Male	0.021116847		0.450492726	1970	
Malaysia	1970	17	Female	0.142857143	0.461538462	0.272036474	1970	0.538461538
Malaysia	1970	17	Male	0.019989479		0.347185692	1970	
Malaysia	1970	18	Female	0.229081633	0.334254144	0.160204082	1970	0.665745856
Malaysia	1970	18	Male	0.034115139		0.235074627	1970	
Malaysia	1970	19	Female	0.312990937	0.242825607	0.10755287	1970	0.757174393
Malaysia	1970	19	Male	0.058006042		0.158912387	1970	
Malaysia	1970	20	Female	0.406531532	0.186625194	0.074324324	1970	0.813374806
Malaysia	1970	20	Male	0.103144654		0.108176101	1970	
Malaysia	1970	21	Female	0.519675926	0.143719807	0.066550926	1970	0.856280193
Malaysia	1970	21	Male	0.170963365		0.089552239	1970	
Malaysia	1970	22	Female	0.554621849	0.143401015	0.058823529	1970	0.856598985
Malaysia	1970	22	Male	0.258857556		0.055676067	1970	
Malaysia	1970	23	Female	0.657507987	0.104771784	0.045367412	1970	0.895228216
Malaysia	1970	23	Male	0.338888889		0.038888889	1970	
Malaysia	1970	24	Female	0.715502555	0.086466165	0.038330494	1970	0.913533835
Malaysia	1970	24	Male	0.422558923		0.03956229	1970	
Malaysia	1980	12	Female	0.000441112		0.916188796	1980	
Malaysia	1980	12	Male	0.001736111		0.928819444	1980	
Malaysia	1980	13	Female	0.001410437	0.5	0.810531265	1980	0.5
Malaysia	1980	13	Male	0.001300954		0.871205551	1980	
Malaysia	1980	14	Female	0.003000429		0.767681097	1980	
Malaysia	1980	14	Male	0.000851426		0.808854832	1980	
Malaysia	1980	15	Female	0.013692378	0.541666667	0.69602921	1980	0.458333333
Malaysia	1980	15	Male	0.001824818		0.728558394	1980	
Malaysia	1980	16	Female	0.029277219	0.648148148	0.566331199	1980	0.351851852
Malaysia	1980	16	Male	0.002276867		0.569672131	1980	
Malaysia	1980	17	Female	0.055191768	0.575471698	0.423292797	1980	0.424528302
Malaysia	1980	17	Male	0.006460545		0.479464698	1980	
Malaysia	1980	18	Female	0.124105012	0.395744681	0.245346062	1980	0.604255319
Malaysia	1980	18	Male	0.013204672		0.24428644	1980	
Malaysia	1980	19	Female	0.19274154	0.337016575	0.140264836	1980	0.662983425
Malaysia	1980	19	Male	0.022187822		0.148606811	1980	
Malaysia	1980	20	Female	0.301152738	0.272097054	0.072526417	1980	0.727902946
Malaysia	1980	20	Male	0.057247899		0.088760504	1980	
Malaysia	1980	21	Female	0.348652932	0.231023102	0.042260961	1980	0.768976898
Malaysia	1980	21	Male	0.102932376		0.060442849	1980	
Malaysia	1980	22	Female	0.470840021	0.228327228	0.03317282	1980	0.771672772
Malaysia	1980	22	Male	0.175106772		0.045149481	1980	
Malaysia	1980	23	Female	0.560141509	0.159537572	0.015330189	1980	0.840462428
Malaysia	1980	23	Male	0.216096324		0.024081115	1980	
Malaysia	1980	24	Female	0.621511628	0.150943396	0.005813953	1980	0.849056604
Malaysia	1980	24	Male	0.305323926		0.012828736	1980	
Malaysia	1991	12	Female	0.00795334		0.926033934	1990	
Malaysia	1991	12	Male	0.002803262		0.932466871	1990	
Malaysia	1991	13	Female	0.004989727		0.894335192	1990	
Malaysia	1991	13	Male	0.003480278		0.898781903	1990	
Malaysia	1991	14	Female	0.007731959		0.860252005	1990	
Malaysia	1991	14	Male	0.004703929		0.849750968	1990	
Malaysia	1991	15	Female	0.016591252		0.799396682	1990	
Malaysia	1991	15	Male	0.005591524		0.764273102	1990	
Malaysia	1991	16	Female	0.033563081		0.664968535	1990	
Malaysia	1991	16	Male	0.0058933		0.625	1990	
Malaysia	1991	17	Female	0.06480073		0.556434439	1990	
Malaysia	1991	17	Male	0.007140732		0.494198155	1990	
Malaysia	1991	18	Female	0.113811839		0.378896197	1990	
Malaysia	1991	18	Male	0.015483494		0.322524102	1990	
Malaysia	1991	19	Female	0.164238009		0.28202793	1990	
Malaysia	1991	19	Male	0.03190184		0.236503067	1990	
Malaysia	1991	20	Female	0.249924721		0.162601626	1990	
Malaysia	1991	20	Male	0.061643836		0.150982728	1990	
Malaysia	1991	21	Female	0.321957502		0.094977463	1990	
Malaysia	1991	21	Male	0.086324257		0.116336634	1990	
Malaysia	1991	22	Female	0.385742188		0.078125	1990	
Malaysia	1991	22	Male	0.136029412		0.088903743	1990	
Malaysia	1991	23	Female	0.476249612		0.038807824	1990	
Malaysia	1991	23	Male	0.201333333		0.049333333	1990	
Malaysia	1991	24	Female	0.573377704		0.022296173	1990	
Malaysia	1991	24	Male	0.261390887		0.038369305	1990	
Malaysia	2000	12	Female	0.004648215		0.952884006	2000	
Malaysia	2000	12	Male	0.004009623		0.946672013	2000	
Malaysia	2000	13	Female	0.006030584		0.940555675	2000	
Malaysia	2000	13	Male	0.002923977		0.921679198	2000	
Malaysia	2000	14	Female	0.008528785		0.92217484	2000	
Malaysia	2000	14	Male	0.004252734		0.904617254	2000	
Malaysia	2000	15	Female	0.012392355		0.898970804	2000	
Malaysia	2000	15	Male	0.004755997		0.869520265	2000	
Malaysia	2000	16	Female	0.023052098		0.853158137	2000	
Malaysia	2000	16	Male	0.007042254		0.799295775	2000	
Malaysia	2000	17	Female	0.034966698		0.732873454	2000	
Malaysia	2000	17	Male	0.008555133		0.657557034	2000	
Malaysia	2000	18	Female	0.073380567		0.453947368	2000	
Malaysia	2000	18	Male	0.011594203		0.395652174	2000	
Malaysia	2000	19	Female	0.111022787		0.348701643	2000	
Malaysia	2000	19	Male	0.025991426		0.320471597	2000	
Malaysia	2000	20	Female	0.18806366		0.230238727	2000	
Malaysia	2000	20	Male	0.052833814		0.221181556	2000	
Malaysia	2000	21	Female	0.255453502		0.182261768	2000	
Malaysia	2000	21	Male	0.073217726		0.186072117	2000	
Malaysia	2000	22	Female	0.320391142		0.130284728	2000	
Malaysia	2000	22	Male	0.117117117		0.126707353	2000	
Malaysia	2000	23	Female	0.408617698		0.089936379	2000	
Malaysia	2000	23	Male	0.157644259		0.088042832	2000	
Malaysia	2000	24	Female	0.507094211		0.039160045	2000	
Malaysia	2000	24	Male	0.240271226		0.043926887	2000	
Mali	1987	12	Female	0.044168239	0.993100276		1980	0.006899724
Mali	1987	12	Male	0.040036123			1980	
Mali	1987	13	Female	0.044182035	0.990558292		1980	0.009441708
Mali	1987	13	Male	0.033788091			1980	
Mali	1987	14	Female	0.065243179	0.983879781		1980	0.016120219
Mali	1987	14	Male	0.028108808			1980	
Mali	1987	15	Female	0.216192464	0.917837079		1980	0.082162921
Mali	1987	15	Male	0.028149564			1980	
Mali	1987	16	Female	0.342970297	0.825156874		1980	0.174843126
Mali	1987	16	Male	0.029606209			1980	
Mali	1987	17	Female	0.474540682	0.695584046		1980	0.304415954
Mali	1987	17	Male	0.030809859			1980	
Mali	1987	18	Female	0.616257297	0.531193653		1980	0.468806347
Mali	1987	18	Male	0.038552871			1980	
Mali	1987	19	Female	0.649261084	0.454176232		1980	0.545823768
Mali	1987	19	Male	0.049023222			1980	
Mali	1987	20	Female	0.805176635	0.276098385		1980	0.723901615
Mali	1987	20	Male	0.109740336			1980	
Mali	1987	21	Female	0.793801392	0.243940754		1980	0.756059246
Mali	1987	21	Male	0.11851678			1980	
Mali	1987	22	Female	0.850250074	0.188920012		1980	0.811079988
Mali	1987	22	Male	0.168921389			1980	
Mali	1987	23	Female	0.861842105	0.152030619		1980	0.847969381
Mali	1987	23	Male	0.20966674			1980	
Mali	1987	24	Female	0.886279357	0.137361443		1980	0.862638557
Mali	1987	24	Male	0.2670883			1980	
Mali	1995	12	Female	0.806748709	0.336707564	0.281041309	1990	0.663292436
Mali	1995	13	Female	0.758642137	0.353678899	0.264436887	1990	0.646321101
Mali	1995	14	Female	0.491629307	0.328486833	0.268031709	1990	0.671513167
Mali	1995	15	Female	0.238759256	0.899269963	0.215308012	1990	0.100730037
Mali	1995	16	Female	0.418960537	0.769092135	0.184948909	1990	0.230907865
Mali	1995	17	Female	0.596477418	0.603109827	0.154056878	1990	0.396890173
Mali	1995	18	Female	0.708847855	0.420957483	0.123117076	1990	0.579042517
Mali	1995	19	Female	0.783052329	0.308027411	0.138697377	1990	0.691972589
Mali	1995	20	Female	0.885531217	0.179588351	0.07138355	1990	0.820411649
Mali	1995	21	Female	0.815760574	0.233725114	0.124187847	1990	0.766274886
Mali	1995	22	Female	0.916312616	0.101502592	0.057458992	1990	0.898497408
Mali	1995	23	Female	0.907017537	0.107405619	0.066476678	1990	0.892594381
Mali	1995	24	Female	0.939678965	0.087281487	0.027042941	1990	0.912718513
Mali	1998	12	Female	0.029772844		0.26891127	2000	
Mali	1998	12	Male	0.012224289		0.376029763	2000	
Mali	1998	13	Female	0.034220175	0.986086303	0.283162546	2000	0.013913697
Mali	1998	13	Male	0.013595299		0.399526357	2000	
Mali	1998	14	Female	0.063753582	0.979405444	0.221436246	2000	0.020594556
Mali	1998	14	Male	0.01511783		0.36247221	2000	
Mali	1998	15	Female	0.176675502	0.927527452	0.165240439	2000	0.072472548
Mali	1998	15	Male	0.017053206		0.293163559	2000	
Mali	1998	16	Female	0.286492375	0.859114016	0.148238925	2000	0.140885984
Mali	1998	16	Male	0.022653393		0.309630232	2000	
Mali	1998	17	Female	0.419198682	0.739417036	0.126686579	2000	0.260582964
Mali	1998	17	Male	0.02521201		0.27435251	2000	
Mali	1998	18	Female	0.549093821	0.609433001	0.08930781	2000	0.390566999
Mali	1998	18	Male	0.036016203		0.232564283	2000	
Mali	1998	19	Female	0.592153418	0.535207144	0.119016249	2000	0.464792856
Mali	1998	19	Male	0.049098039		0.254745098	2000	
Mali	1998	20	Female	0.734186399	0.354982268	0.05573511	2000	0.645017732
Mali	1998	20	Male	0.099047781		0.153885394	2000	
Mali	1998	21	Female	0.707803672	0.341314031	0.091454802	2000	0.658685969
Mali	1998	21	Male	0.127627375		0.194215571	2000	
Mali	1998	22	Female	0.790572465	0.261764366	0.060652676	2000	0.738235634
Mali	1998	22	Male	0.17893401		0.150888325	2000	
Mali	1998	23	Female	0.801298701	0.239645475	0.071590909	2000	0.760354525
Mali	1998	23	Male	0.228003457		0.147277442	2000	
Mali	1998	24	Female	0.810965479	0.230040595	0.0596271	2000	0.769959405
Mali	1998	24	Male	0.290468439		0.131850244	2000	
Mali	2001	12	Female	0.706738799	0.341556577	0.328037387	2000	0.658443423
Mali	2001	13	Female	0.731877826	0.293290537	0.350036098	2000	0.706709463
Mali	2001	14	Female	0.70469875	0.337267632	0.374906742	2000	0.662732368
Mali	2001	15	Female	0.644915201	0.414876607	0.254484334	2000	0.585123393
Mali	2001	16	Female	0.702226342	0.380247357	0.202239157	2000	0.619752643
Mali	2001	17	Female	0.727954885	0.342435343	0.177136368	2000	0.657564657
Mali	2001	18	Female	0.837300028	0.236492591	0.098219827	2000	0.763507409
Mali	2001	19	Female	0.839555712	0.235286215	0.131035277	2000	0.764713785
Mali	2001	20	Female	0.903503079	0.163059758	0.059982268	2000	0.836940242
Mali	2001	21	Female	0.890399909	0.176279468	0.07546933	2000	0.823720532
Mali	2001	22	Female	0.901461287	0.157802326	0.069145417	2000	0.842197674
Mali	2001	23	Female	0.901597084	0.157231243	0.053743191	2000	0.842768757
Mali	2001	24	Female	0.936626447	0.125305203	0.035163183	2000	0.874694797
Mali	2006	15	Female	0.268863016	0.942075702	0.382200173	2000	0.057924298
Mali	2006	16	Female	0.402982922	0.835072415	0.38935201	2000	0.164927585
Mali	2006	17	Female	0.540227126	0.695835467	0.292171524	2000	0.304164533
Mali	2006	18	Female	0.721965412	0.482939309	0.235210798	2000	0.517060691
Mali	2006	19	Female	0.841640025	0.399243567	0.202032578	2000	0.600756433
Mali	2006	20	Female	0.882647778	0.264156139	0.151260074	2000	0.735843861
Mali	2006	21	Female	0.895293526	0.252968853	0.201597923	2000	0.747031147
Mali	2006	22	Female	0.959275183	0.157725149	0.104331396	2000	0.842274851
Mali	2006	23	Female	0.96243633	0.13086928	0.107227421	2000	0.86913072
Mali	2006	24	Female	0.976777625	0.070277431	0.062971107	2000	0.929722569
Mexico	1970	12	Female	0.005211527	0.993562232	0.708307787	1970	0.006437768
Mexico	1970	12	Male	0.004335664		0.746013986	1970	
Mexico	1970	13	Female	0.011886568	0.989981321	0.605705553	1970	0.010018679
Mexico	1970	13	Male	0.009688013		0.696880131	1970	
Mexico	1970	14	Female	0.026945607	0.985606695	0.45958159	1970	0.014393305
Mexico	1970	14	Male	0.010188742		0.569901453	1970	
Mexico	1970	15	Female	0.057001466	0.974340176	0.350989736	1970	0.025659824
Mexico	1970	15	Male	0.014638609		0.451967063	1970	
Mexico	1970	16	Female	0.125195313	0.943554688	0.282617188	1970	0.056445313
Mexico	1970	16	Male	0.018567104		0.365489405	1970	
Mexico	1970	17	Female	0.206322484	0.876169098	0.209502432	1970	0.123830902
Mexico	1970	17	Male	0.032331685		0.293267402	1970	
Mexico	1970	18	Female	0.310826103	0.783666541	0.144851	1970	0.216333459
Mexico	1970	18	Male	0.076464938		0.227857829	1970	
Mexico	1970	19	Female	0.398908297	0.699344978	0.115283843	1970	0.300655022
Mexico	1970	19	Male	0.137775551		0.198647295	1970	
Mexico	1970	20	Female	0.522130826	0.568155112	0.082843713	1970	0.431844888
Mexico	1970	20	Male	0.229558271		0.170347744	1970	
Mexico	1970	21	Female	0.537258248	0.553185438	0.081342435	1970	0.446814562
Mexico	1970	21	Male	0.299265606		0.164626683	1970	
Mexico	1970	22	Female	0.629333333	0.459777778	0.063333333	1970	0.540222222
Mexico	1970	22	Male	0.379478827		0.121219172	1970	
Mexico	1970	23	Female	0.698813056	0.370672601	0.056874382	1970	0.629327399
Mexico	1970	23	Male	0.494560891		0.09418944	1970	
Mexico	1970	24	Female	0.740280349	0.325839725	0.040994446	1970	0.674160275
Mexico	1970	24	Male	0.583702882		0.081485588	1970	
Mexico	1990	12	Female	0.011225978	0.995660459	0.86924213	1990	0.004339541
Mexico	1990	12	Male	0.011618852		0.896862552	1990	
Mexico	1990	13	Female	0.011036389	0.996177729	0.786834191	1990	0.003822271
Mexico	1990	13	Male	0.010249229		0.83891012	1990	
Mexico	1990	14	Female	0.019063084	0.992561464	0.688382876	1990	0.007438536
Mexico	1990	14	Male	0.009959117		0.738253473	1990	
Mexico	1990	15	Female	0.040369044	0.983162944	0.597973762	1990	0.016837056
Mexico	1990	15	Male	0.011595318		0.632058342	1990	
Mexico	1990	16	Female	0.083805841	0.95511416	0.49884904	1990	0.04488584
Mexico	1990	16	Male	0.018764307		0.515145916	1990	
Mexico	1990	17	Female	0.146847174	0.89786663	0.420848018	1990	0.10213337
Mexico	1990	17	Male	0.039595169		0.420622988	1990	
Mexico	1990	18	Female	0.233899525	0.814005483	0.32787571	1990	0.185994517
Mexico	1990	18	Male	0.083779834		0.340705985	1990	
Mexico	1990	19	Female	0.329448636	0.725849456	0.262855485	1990	0.274150544
Mexico	1990	19	Male	0.16099396		0.299762002	1990	
Mexico	1990	20	Female	0.42494398	0.618350815	0.20252979	1990	0.381649185
Mexico	1990	20	Male	0.243898111		0.237154384	1990	
Mexico	1990	21	Female	0.468966192	0.567083417	0.185014884	1990	0.432916583
Mexico	1990	21	Male	0.312191294		0.228300174	1990	
Mexico	1990	22	Female	0.545541165	0.482707211	0.142193363	1990	0.517292789
Mexico	1990	22	Male	0.384064253		0.183018868	1990	
Mexico	1990	23	Female	0.624396951	0.397972553	0.107671156	1990	0.602027447
Mexico	1990	23	Male	0.486458658		0.148555093	1990	
Mexico	1990	24	Female	0.682533805	0.335379411	0.083468468	1990	0.664620589
Mexico	1990	24	Male	0.551844438		0.1197169	1990	
Mexico	2000	12	Female	0.004122958	0.999657232	0.924053362	2000	0.000342768
Mexico	2000	12	Male	0.003029051		0.934369962	2000	
Mexico	2000	13	Female	0.005924422	0.99951014	0.855961609	2000	0.00048986
Mexico	2000	13	Male	0.00283283		0.88170937	2000	
Mexico	2000	14	Female	0.018558998	0.995353204	0.780329718	2000	0.004646796
Mexico	2000	14	Male	0.003518307		0.799698916	2000	
Mexico	2000	15	Female	0.046410026	0.981997387	0.654909673	2000	0.018002613
Mexico	2000	15	Male	0.006620671		0.67793737	2000	
Mexico	2000	16	Female	0.10036657	0.950471248	0.545880937	2000	0.049528752
Mexico	2000	16	Male	0.023050418		0.55589074	2000	
Mexico	2000	17	Female	0.169077483	0.889859397	0.458810449	2000	0.110140603
Mexico	2000	17	Male	0.048703533		0.467611779	2000	
Mexico	2000	18	Female	0.251203725	0.811991861	0.349551827	2000	0.188008139
Mexico	2000	18	Male	0.096931496		0.365056304	2000	
Mexico	2000	19	Female	0.329556887	0.730143607	0.291794191	2000	0.269856393
Mexico	2000	19	Male	0.160499733		0.313758151	2000	
Mexico	2000	20	Female	0.413215947	0.638807477	0.241566508	2000	0.361192523
Mexico	2000	20	Male	0.233448393		0.258346593	2000	
Mexico	2000	21	Female	0.465233635	0.578597098	0.223483674	2000	0.421402902
Mexico	2000	21	Male	0.307521123		0.243881455	2000	
Mexico	2000	22	Female	0.52823003	0.508636237	0.16655924	2000	0.491363763
Mexico	2000	22	Male	0.37654351		0.193183048	2000	
Mexico	2000	23	Female	0.595579939	0.435223584	0.122306503	2000	0.564776416
Mexico	2000	23	Male	0.46843352		0.153607267	2000	
Mexico	2000	24	Female	0.643469741	0.384280221	0.091126986	2000	0.615719779
Mexico	2000	24	Male	0.532431187		0.117852581	2000	
Mongolia	1989	12	Female				1980	
Mongolia	1989	12	Male				1980	
Mongolia	1989	13	Female				1980	
Mongolia	1989	13	Male				1980	
Mongolia	1989	14	Female				1980	
Mongolia	1989	14	Male				1980	
Mongolia	1989	15	Female	0.014861585	0.979524695		1980	0.020475305
Mongolia	1989	15	Male	0.023220404			1980	
Mongolia	1989	16	Female	0.015039953	0.979779619		1980	0.020220381
Mongolia	1989	16	Male	0.012624835			1980	
Mongolia	1989	17	Female	0.025696944	0.961613222		1980	0.038386778
Mongolia	1989	17	Male	0.011023968			1980	
Mongolia	1989	18	Female	0.053814588	0.917448156		1980	0.082551844
Mongolia	1989	18	Male	0.012776346			1980	
Mongolia	1989	19	Female	0.156010122	0.839997369		1980	0.160002631
Mongolia	1989	19	Male	0.02868744			1980	
Mongolia	1989	20	Female	0.289422654	0.730626518		1980	0.269373482
Mongolia	1989	20	Male	0.078785275			1980	
Mongolia	1989	21	Female	0.485048246	0.533493355		1980	0.466506645
Mongolia	1989	21	Male	0.105317128			1980	
Mongolia	1989	22	Female	0.598483158	0.412283897		1980	0.587716103
Mongolia	1989	22	Male	0.227435596			1980	
Mongolia	1989	23	Female	0.698717089	0.297340346		1980	0.702659654
Mongolia	1989	23	Male	0.398750737			1980	
Mongolia	1989	24	Female	0.787316257	0.214143603		1980	0.785856397
Mongolia	1989	24	Male	0.519859289			1980	
Mongolia	2000	12	Female			0.910012674	2000	
Mongolia	2000	12	Male			0.841106965	2000	
Mongolia	2000	13	Female			0.883108743	2000	
Mongolia	2000	13	Male			0.806303349	2000	
