country	year	age	sex	prop_childless_att	prop_school
Ghana	1998	18	Female		0.248791957
Ghana	1998	19	Female	0.971793942	0.231614725
Ghana	1998	20	Female		0.141691292
Ghana	1998	21	Female		0.120653065
Ghana	1998	22	Female	0.812664377	0.100906748
Ghana	1998	23	Female		0.096529784
Ghana	1998	24	Female		0.077219179
Ghana	2000	12	Female	0.993110002	0.701966096
Ghana	2000	13	Female	0.990748709	0.678746515
Ghana	2000	14	Female	0.990162399	0.651506794
Ghana	2000	15	Female	0.900353774	0.533823269
Ghana	2000	16	Female	0.898891809	0.489767699
Ghana	2000	17	Female	0.892200772	0.401258323
Ghana	2000	18	Female	0.87059029	0.273534552
Ghana	2000	19	Female	0.836217553	0.220633642
Ghana	2000	20	Female	0.804461319	0.084889979
Ghana	2000	21	Female	0.801680672	0.095758151
Ghana	2000	22	Female	0.771401693	0.061935706
Ghana	2000	23	Female	0.743260591	0.057279236
Ghana	2000	24	Female	0.726744186	0.036573562
Ghana	2003	12	Female		0.820977495
Ghana	2003	13	Female		0.802286505
Ghana	2003	14	Female		0.798676357
Ghana	2003	15	Female		0.676942921
Ghana	2003	16	Female		0.618559796
Ghana	2003	17	Female	0.976269968	0.504908226
Ghana	2003	18	Female	0.97528259	0.393779566
Ghana	2003	19	Female	0.964461366	0.280938979
Ghana	2003	20	Female	0.982408924	0.108775391
Ghana	2003	21	Female	0.914350124	0.126940307
Ghana	2003	22	Female	0.92220663	0.091314446
Ghana	2003	23	Female	0.894292446	0.068933239
Ghana	2003	24	Female	0.638394434	0.0429905
Greece	1971	12	Female		0.812240048
Greece	1971	13	Female		0.670133048
Greece	1971	14	Female		0.575471698
Greece	1971	15	Female		0.518862275
Greece	1971	16	Female		0.456143055
Greece	1971	17	Female		0.423902439
Greece	1971	18	Female		0.289766971
Greece	1971	19	Female		0.198965977
Greece	1971	20	Female		0.139039242
Greece	1971	21	Female		0.111514226
Greece	1971	22	Female		0.081998944
Greece	1971	23	Female		0.053092954
Greece	1971	24	Female		0.035015773
Greece	1981	12	Female		0.92772384
Greece	1981	13	Female		0.866605093
Greece	1981	14	Female		0.804799137
Greece	1981	15	Female		0.720907436
Greece	1981	16	Female		0.647820457
Greece	1981	17	Female		0.545923007
Greece	1981	18	Female		0.358798414
Greece	1981	19	Female		0.239941832
Greece	1981	20	Female		0.184617718
Greece	1981	21	Female		0.138905775
Greece	1981	22	Female		0.096884735
Greece	1981	23	Female		0.059949383
Greece	1981	24	Female		0.033805391
Greece	1991	12	Female		0.969224101
Greece	1991	13	Female		0.946205709
Greece	1991	14	Female		0.927926637
Greece	1991	15	Female	0.999838866	0.886824807
Greece	1991	16	Female	0.999836894	0.84658934
Greece	1991	17	Female	0.999611952	0.74934574
Greece	1991	18	Female	0.999719888	0.53196245
Greece	1991	19	Female	0.997123337	0.420344619
Greece	1991	20	Female	0.99625624	0.355358463
Greece	1991	21	Female	0.992712129	0.282957726
Greece	1991	22	Female	0.989606533	0.192208904
Greece	1991	23	Female	0.973130841	0.117485589
Greece	1991	24	Female	0.95256167	0.076233184
Greece	2001	12	Female	0.99961883	0.976367696
Greece	2001	13	Female	0.999806913	0.964791356
Greece	2001	14	Female	0.999444753	0.958998935
Greece	2001	15	Female	0.99963643	0.938897423
Greece	2001	16	Female	0.999118321	0.910857694
Greece	2001	17	Female	0.999285587	0.854026846
Greece	2001	18	Female	0.999181167	0.735692771
Greece	2001	19	Female	0.99858156	0.615989515
Greece	2001	20	Female	0.994120791	0.513024404
Greece	2001	21	Female	0.995588235	0.382559775
Greece	2001	22	Female	0.995515695	0.271840715
Greece	2001	23	Female	0.994708995	0.178398058
Greece	2001	24	Female	0.990980834	0.117717319
Guatemala	1995	12	Female	0.559531206	0.72456798
Guatemala	1995	13	Female	0.433357432	0.631945279
Guatemala	1995	14	Female	0.601084419	0.534651388
Guatemala	1995	15	Female	0.941909029	0.414597689
Guatemala	1995	16	Female	0.940380566	0.388024908
Guatemala	1995	17	Female	0.925983019	0.327710278
Guatemala	1995	18	Female	0.918531102	0.266617436
Guatemala	1995	19	Female	0.869201739	0.253492693
Guatemala	1995	20	Female	0.669819832	0.152040868
Guatemala	1995	21	Female	0.772028932	0.103686807
Guatemala	1995	22	Female	0.778322314	0.124805309
Guatemala	1995	23	Female	0.694839889	0.151178014
Guatemala	1995	24	Female	0.684053225	0.067190794
Guatemala	1998	12	Female	0.655782735	0.826531268
Guatemala	1998	13	Female	0.435648519	0.71485449
Guatemala	1998	14	Female	0.375295439	0.613496711
Guatemala	1998	15	Female	0.844345941	0.477073862
Guatemala	1998	16	Female	0.909639001	0.396248976
Guatemala	1998	17	Female	0.828789802	0.387286102
Guatemala	1998	18	Female	0.854068122	0.276890068
Guatemala	1998	19	Female	0.688880845	0.263231434
Guatemala	1998	20	Female	0.867344942	0.145350213
Guatemala	1998	21	Female	0.898029105	0.184081712
Guatemala	1998	22	Female	0.455030735	0.141182164
Guatemala	1998	23	Female	0.387673496	0.112777193
Guatemala	1998	24	Female	0.788456278	0.115346242
Guinea	1983	12	Female		0.290329973
Guinea	1983	13	Female		0.326336721
Guinea	1983	14	Female		0.306962025
Guinea	1983	15	Female		0.256416524
Guinea	1983	16	Female		0.241239049
Guinea	1983	17	Female		0.153121072
Guinea	1983	18	Female		0.111809045
Guinea	1983	19	Female		0.141851107
Guinea	1983	20	Female		0.069353807
Guinea	1983	21	Female		0.172054998
Guinea	1983	22	Female		0.078707539
Guinea	1983	23	Female		0.111705288
Guinea	1983	24	Female		0.096270598
Guinea	1996	12	Female	0.998452611	0.328528886
Guinea	1996	13	Female	0.997796143	0.301569859
Guinea	1996	14	Female	0.993377483	0.285418327
Guinea	1996	15	Female	0.987795576	0.194255585
Guinea	1996	16	Female	0.979658259	0.200425467
Guinea	1996	17	Female	0.936386768	0.121961806
Guinea	1996	18	Female	0.896238651	0.083299677
Guinea	1996	19	Female	0.886440678	0.122721035
Guinea	1996	20	Female	0.769417476	0.048550533
Guinea	1996	21	Female	0.767123288	0.107458564
Guinea	1996	22	Female	0.701244813	0.049638554
Guinea	1996	23	Female	0.732323232	0.062218891
Guinea	1996	24	Female	0.664473684	0.047962227
Guinea	1999	12	Female		0.330249065
Guinea	1999	13	Female		0.304714072
Guinea	1999	14	Female		0.33129653
Guinea	1999	15	Female		0.236376908
Guinea	1999	16	Female		0.326801875
Guinea	1999	17	Female	0.906136475	0.210057766
Guinea	1999	18	Female	0.929080784	0.197730615
Guinea	1999	19	Female	0.809517669	0.219681018
Guinea	1999	20	Female	0.853254492	0.11883189
Guinea	1999	21	Female	0.636572089	0.14829355
Guinea	1999	22	Female	0.689885586	0.11260132
Guinea	1999	23	Female	0.6	0.107438804
Guinea	1999	24	Female		0.051687813
Guinea	2005	12	Female		0.549352316
Guinea	2005	13	Female		0.550745611
Guinea	2005	14	Female		0.580413363
Guinea	2005	15	Female	0.985990771	0.518762847
Guinea	2005	16	Female	0.953603973	0.511164547
Guinea	2005	17	Female	0.930422708	0.45810342
Guinea	2005	18	Female	0.851584707	0.397307738
Guinea	2005	19	Female	0.794538298	0.421934553
Guinea	2005	20	Female	0.84121634	0.275154479
Guinea	2005	21	Female	0.796691324	0.316080769
Guinea	2005	22	Female	0.796263805	0.185653945
Guinea	2005	23	Female	0.837608178	0.223772776
Guinea	2005	24	Female	0.67652865	0.153058191
Guyana	2005	12	Female		0.985007867
Guyana	2005	13	Female		0.964117155
Guyana	2005	14	Female		0.94764234
Guyana	2005	15	Female		0.8109353
Guyana	2005	16	Female		0.730164791
Guyana	2005	17	Female	0.985549158	0.514575465
Guyana	2005	18	Female		0.314590194
Guyana	2005	19	Female	0.961310064	0.289831749
Guyana	2005	20	Female		0.115312014
Guyana	2005	21	Female	0.822750135	0.124075144
Guyana	2005	22	Female	0.680210743	0.086008792
Guyana	2005	23	Female	0.867494857	0.092640068
Guyana	2005	24	Female	0.593730185	0.093325756
Haiti	1994	12	Female	0.488108749	0.803828996
Haiti	1994	13	Female	0.51990776	0.812467134
Haiti	1994	14	Female	0.510660204	0.786555163
Haiti	1994	15	Female	0.555269033	0.789568387
Haiti	1994	16	Female	0.561389016	0.732394414
Haiti	1994	17	Female	0.544825152	0.671093436
Haiti	1994	18	Female	0.512334813	0.625577393
Haiti	1994	19	Female	0.481732937	0.538608138
Haiti	1994	20	Female	0.50316531	0.339767272
Haiti	1994	21	Female	0.468754697	0.324507576
Haiti	1994	22	Female	0.511570631	0.228312285
Haiti	1994	23	Female	0.483802186	0.158203882
Haiti	1994	24	Female	0.424729122	0.140314922
Haiti	2000	12	Female		0.622573905
Haiti	2000	13	Female		0.678160474
Haiti	2000	14	Female		0.613889544
Haiti	2000	15	Female		0.598693844
Haiti	2000	16	Female		0.526841454
Haiti	2000	17	Female	0.992560211	0.45402555
Haiti	2000	18	Female	0.977101006	0.414652806
Haiti	2000	19	Female	0.951905959	0.328813761
Haiti	2000	20	Female	0.938115204	0.249764718
Haiti	2000	21	Female	0.92322595	0.232031421
Haiti	2000	22	Female	0.96197213	0.135296011
Haiti	2000	23	Female	0.851320422	0.117460791
Haiti	2000	24	Female	0.921257087	0.102895094
Honduras	2005	12	Female	0.288562308	0.550183042
Honduras	2005	13	Female		0.491965585
Honduras	2005	14	Female		0.42558164
Honduras	2005	15	Female	0.990233408	0.399699381
Honduras	2005	16	Female	0.965454874	0.320375643
Honduras	2005	17	Female	0.950813351	0.299218694
Honduras	2005	18	Female	0.916126685	0.249968061
Honduras	2005	19	Female	0.904912737	0.227734746
Honduras	2005	20	Female	0.842654213	0.183087817
Honduras	2005	21	Female	0.750973315	0.161905414
Honduras	2005	22	Female	0.681575044	0.13976974
Honduras	2005	23	Female	0.630328441	0.121972561
Honduras	2005	24	Female	0.438443778	0.102906813
Hungary	1970	12	Female		0.985094142
Hungary	1970	13	Female		0.976869526
Hungary	1970	14	Female		0.794543547
Hungary	1970	15	Female	0.998729352	0.643236616
Hungary	1970	16	Female		0.559058519
Hungary	1970	17	Female	0.998947368	0.443717889
Hungary	1970	18	Female	0.998945148	0.222118088
Hungary	1970	19	Female	0.997762864	0.104488079
Hungary	1970	20	Female	0.988571429	0.08168028
Hungary	1970	21	Female		0.057566189
Hungary	1970	22	Female	0.978723404	0.049305009
Hungary	1970	23	Female	0.974358974	0.033380884
Hungary	1970	24	Female	0.871794872	0.011376896
Hungary	1980	12	Female		0.990947666
Hungary	1980	13	Female		0.993948563
Hungary	1980	14	Female		0.93530737
Hungary	1980	15	Female		0.852998696
Hungary	1980	16	Female		0.734011151
Hungary	1980	17	Female	0.998744507	0.542205582
Hungary	1980	18	Female		0.22599937
Hungary	1980	19	Female		0.130002921
Hungary	1980	20	Female	0.988066826	0.119373219
Hungary	1980	21	Female	0.987951807	0.090611354
Hungary	1980	22	Female	0.929648241	0.051688312
Hungary	1980	23	Female	0.916030534	0.03026103
Hungary	1980	24	Female	0.8125	0.01358811
Hungary	1990	12	Female		0.994475138
Hungary	1990	13	Female		0.996331958
Hungary	1990	14	Female	0.999545041	0.953993056
Hungary	1990	15	Female	0.999500998	0.903313049
Hungary	1990	16	Female	0.997707924	0.814834578
Hungary	1990	17	Female	0.997359155	0.626931567
Hungary	1990	18	Female	0.99155227	0.283787833
Hungary	1990	19	Female	0.992818671	0.16377536
Hungary	1990	20	Female	0.988	0.141123342
Hungary	1990	21	Female	0.986595174	0.107959479
Hungary	1990	22	Female	0.965250965	0.077777778
Hungary	1990	23	Female	0.949275362	0.044174136
Hungary	1990	24	Female	0.830985915	0.023127036
Hungary	2001	12	Female		0.984904394
Hungary	2001	13	Female		0.985521886
Hungary	2001	14	Female		0.969905956
Hungary	2001	15	Female	0.999356499	0.944680851
Hungary	2001	16	Female	0.999309392	0.91443006
Hungary	2001	17	Female	0.998105343	0.843400447
Hungary	2001	18	Female	0.998263889	0.699878493
Hungary	2001	19	Female	0.99945385	0.528122296
Hungary	2001	20	Female	0.997833935	0.373819163
Hungary	2001	21	Female	0.993653672	0.286493506
Hungary	2001	22	Female	0.99479844	0.196927017
Hungary	2001	23	Female	0.990458015	0.125629345
Hungary	2001	24	Female	0.971929825	0.066186716
India	1983	12	Female		0.397847078
India	1983	13	Female		0.399086515
India	1983	14	Female		0.333511489
India	1983	15	Female		0.257060282
India	1983	16	Female		0.197249701
India	1983	17	Female		0.191235087
India	1983	18	Female		0.100491559
India	1983	19	Female		0.110767503
India	1983	20	Female		0.040184563
India	1983	21	Female		0.058770682
India	1983	22	Female		0.022284136
India	1983	23	Female		0.024051241
India	1983	24	Female		0.01697109
India	1987	12	Female		0.47053302
India	1987	13	Female		0.487417923
India	1987	14	Female		0.418522952
India	1987	15	Female		0.306803372
India	1987	16	Female		0.251584911
India	1987	17	Female		0.217234421
India	1987	18	Female		0.118912782
India	1987	19	Female		0.125049202
India	1987	20	Female		0.050436072
India	1987	21	Female		0.06007718
India	1987	22	Female		0.024628703
India	1987	23	Female		0.025385478
India	1987	24	Female		0.01533936
India	1992	12	Female		0.670159256
India	1992	13	Female	0.448086737	0.657543008
India	1992	14	Female	0.663855331	0.600687949
India	1992	15	Female		4.10768E-05
India	1992	16	Female		2.07089E-05
India	1992	17	Female		
India	1992	18	Female		
India	1992	19	Female		3.06699E-05
India	1992	20	Female		
India	1992	21	Female		
India	1992	22	Female		
India	1992	23	Female		
India	1992	24	Female		
India	1993	12	Female		0.59243961
India	1993	13	Female		0.610003199
India	1993	14	Female		0.576657256
India	1993	15	Female		0.412841739
India	1993	16	Female		0.352739609
India	1993	17	Female		0.323301843
India	1993	18	Female		0.182872025
India	1993	19	Female		0.186041652
India	1993	20	Female		0.08123045
India	1993	21	Female		0.104306802
India	1993	22	Female		0.046056351
India	1993	23	Female		0.038826694
India	1993	24	Female		0.020170145
India	1998	12	Female	0.176222358	0.747339073
India	1998	13	Female	0.181577779	0.727503978
India	1998	14	Female	0.170133743	0.662912304
India	1998	15	Female	0.172050921	0.545000679
India	1998	16	Female	0.189836642	0.469014478
India	1998	17	Female	0.225804632	0.414780279
India	1998	18	Female		
India	1998	19	Female		
India	1998	20	Female		
India	1998	21	Female		
India	1998	22	Female		
India	1998	23	Female		
India	1998	24	Female		
India	1999	12	Female		0.691123517
India	1999	13	Female		0.700667621
India	1999	14	Female		0.610889187
India	1999	15	Female		0.511329261
India	1999	16	Female		0.421212299
India	1999	17	Female		0.384315451
India	1999	18	Female		0.218128304
India	1999	19	Female		0.199920992
India	1999	20	Female		0.105329761
India	1999	21	Female		0.145153076
India	1999	22	Female		0.06311527
India	1999	23	Female		0.041357217
India	1999	24	Female		0.030004786
India	2004	12	Female		0.797246133
India	2004	13	Female		0.776715324
India	2004	14	Female		0.692706297
India	2004	15	Female		0.575395552
India	2004	16	Female		0.490094152
India	2004	17	Female		0.421525944
India	2004	18	Female		0.259370806
India	2004	19	Female		0.249070312
India	2004	20	Female		0.113485095
India	2004	21	Female		0.147928739
India	2004	22	Female		0.054694751
India	2004	23	Female		0.051499081
India	2004	24	Female		0.033569183
Indonesia	1991	12	Female		0.839720859
Indonesia	1991	13	Female		0.716492247
Indonesia	1991	14	Female		0.643849436
Indonesia	1991	15	Female		0.519027657
Indonesia	1991	16	Female		0.446031069
Indonesia	1991	17	Female	0.919168538	0.376878054
Indonesia	1991	18	Female	0.132059641	0.278712591
Indonesia	1991	19	Female	0.277500424	0.21110745
Indonesia	1991	20	Female	0.256599867	0.107796665
Indonesia	1991	21	Female	0.045396623	0.101937416
Indonesia	1991	22	Female	0.240330652	0.08184115
Indonesia	1991	23	Female	0.107287304	0.084191002
Indonesia	1991	24	Female	0.037137986	0.076439346
Indonesia	1994	12	Female	0.191738703	0.859449275
Indonesia	1994	13	Female	0.2496475	0.744462765
Indonesia	1994	14	Female	0.14120686	0.671886371
Indonesia	1994	15	Female	0.352318281	0.548070745
Indonesia	1994	16	Female		0.444494654
Indonesia	1994	17	Female	0.17992292	0.377714936
Indonesia	1994	18	Female	0.432475263	0.261611535
Indonesia	1994	19	Female	0.095143527	0.182987441
Indonesia	1994	20	Female	0.090903969	0.098043245
Indonesia	1994	21	Female	0.127412706	0.113651626
Indonesia	1994	22	Female	0.165091937	0.088204339
Indonesia	1994	23	Female	0.103343554	0.090182223
Indonesia	1994	24	Female	0.109829932	0.061968269
Indonesia	1997	12	Female	0.12588287	0.910103945
Indonesia	1997	13	Female	0.103088555	0.831627636
Indonesia	1997	14	Female	0.160664901	0.756432444
Indonesia	1997	15	Female	0.093418851	0.634573932
Indonesia	1997	16	Female	0.180961678	0.549500976
Indonesia	1997	17	Female	0.23902901	0.441429986
Indonesia	1997	18	Female	0.116476515	0.309530028
Indonesia	1997	19	Female	0.216843662	0.199440292
Indonesia	1997	20	Female	0.05578353	0.134625162
Indonesia	1997	21	Female	0.144756848	0.13850712
Indonesia	1997	22	Female	0.07516875	0.137446868
Indonesia	1997	23	Female	0.195574527	0.112359759
Indonesia	1997	24	Female	0.027487468	0.11305645
Indonesia	2002	12	Female		0.918865374
Indonesia	2002	13	Female		0.84400122
Indonesia	2002	14	Female		0.772123061
Indonesia	2002	15	Female		0.693434009
Indonesia	2002	16	Female		0.621459418
Indonesia	2002	17	Female		0.480842645
Indonesia	2002	18	Female		0.312271432
Indonesia	2002	19	Female	0.195248483	0.22845717
Indonesia	2002	20	Female	0.429203757	0.121618826
Indonesia	2002	21	Female	0.071451689	0.130588675
Indonesia	2002	22	Female	0.784987155	0.096363924
Indonesia	2002	23	Female	0.291046551	0.060912062
Indonesia	2002	24	Female	0.02869535	0.056123293
Indonesia	2007	12	Female		0.92526033
Indonesia	2007	13	Female		0.892891577
Indonesia	2007	14	Female		0.804791582
Indonesia	2007	15	Female		0.71312422
Indonesia	2007	16	Female		0.62583332
Indonesia	2007	17	Female	0.292359871	0.499311538
Indonesia	2007	18	Female	0.2833656	0.290197578
Indonesia	2007	19	Female	0.06767731	0.198255854
Indonesia	2007	20	Female	0.338487242	0.139468386
Indonesia	2007	21	Female	0.158988555	0.11604142
Indonesia	2007	22	Female	0.382858631	0.113063609
Indonesia	2007	23	Female	0.467921449	0.056072701
Indonesia	2007	24	Female	0.081170563	0.04792096
Iran	2006	12	Female	0.921004385	0.889339029
Iran	2006	13	Female	0.940562343	0.857474943
Iran	2006	14	Female	0.995777136	0.803948665
Iran	2006	15	Female	0.972649252	0.741665069
Iran	2006	16	Female	0.989100868	0.690890121
Iran	2006	17	Female	0.965806877	0.555986649
Iran	2006	18	Female	0.920532788	0.344610444
Iran	2006	19	Female	0.897653851	0.291043062
Iran	2006	20	Female	0.837771233	0.242791128
Iran	2006	21	Female	0.817280006	0.229520969
Iran	2006	22	Female	0.791821287	0.187580186
Iran	2006	23	Female	0.719011619	0.147655669
Iran	2006	24	Female	0.601415718	0.109574715
Iraq	1997	12	Female		0.527473936
Iraq	1997	13	Female		0.42629891
Iraq	1997	14	Female		0.344630051
Iraq	1997	15	Female	0.888888889	0.296926184
Iraq	1997	16	Female	0.857142857	0.252532951
Iraq	1997	17	Female	0.740740741	0.218530263
Iraq	1997	18	Female	0.756097561	0.189832902
Iraq	1997	19	Female	0.791666667	0.164652346
Iraq	1997	20	Female	0.634920635	0.137516137
Iraq	1997	21	Female	0.7	0.103141389
Iraq	1997	22	Female	0.617021277	0.066358626
Iraq	1997	23	Female	0.533333333	0.039867854
Iraq	1997	24	Female	0.346153846	0.024057328
Ireland	1971	12	Female		
Ireland	1971	13	Female		
Ireland	1971	14	Female		
Ireland	1971	15	Female		
Ireland	1971	16	Female		
Ireland	1971	17	Female		
Ireland	1971	18	Female		
Ireland	1971	19	Female		
Ireland	1971	22	Female		
Ireland	1979	12	Female		
Ireland	1979	13	Female		
Ireland	1979	14	Female		
Ireland	1979	15	Female		
Ireland	1979	16	Female		
Ireland	1979	17	Female		
Ireland	1979	18	Female		
Ireland	1979	19	Female		
Ireland	1979	22	Female		
Ireland	1981	12	Female		
Ireland	1981	13	Female		
Ireland	1981	14	Female		
Ireland	1981	15	Female		0.902267157
Ireland	1981	16	Female		0.79270073
Ireland	1981	17	Female		0.645359557
Ireland	1981	18	Female		0.336928105
Ireland	1981	19	Female		0.184442935
Ireland	1981	22	Female		0.061211105
Ireland	1986	12	Female		
Ireland	1986	13	Female		
Ireland	1986	14	Female		
Ireland	1986	15	Female		0.941639918
Ireland	1986	16	Female		0.868474774
Ireland	1986	17	Female		0.736450268
Ireland	1986	18	Female		0.496367239
Ireland	1986	19	Female		0.278547855
Ireland	1986	22	Female		0.089574363
Ireland	1991	12	Female		
Ireland	1991	13	Female		
Ireland	1991	14	Female		
Ireland	1991	15	Female		0.959510632
Ireland	1991	16	Female		0.913030394
Ireland	1991	17	Female		0.824661654
Ireland	1991	18	Female		0.626445764
Ireland	1991	19	Female		0.400193798
Ireland	1991	22	Female		0.141935484
Ireland	1996	12	Female		
Ireland	1996	13	Female		
Ireland	1996	14	Female		
Ireland	1996	15	Female		0.973528583
Ireland	1996	16	Female		0.936386768
Ireland	1996	17	Female		0.88206834
Ireland	1996	18	Female		0.710631741
Ireland	1996	19	Female		0.526350679
Ireland	1996	22	Female		0.224647251
Ireland	2002	12	Female		
Ireland	2002	13	Female		
Ireland	2002	14	Female		
Ireland	2002	15	Female		0.927291523
Ireland	2002	16	Female		0.898467433
Ireland	2002	17	Female		0.829193499
Ireland	2002	18	Female		0.652314951
Ireland	2002	19	Female		0.466666667
Ireland	2002	22	Female		0.222069457
Ireland	2006	12	Female		
Ireland	2006	13	Female		
Ireland	2006	14	Female		
Ireland	2006	15	Female		0.920700309
Ireland	2006	16	Female		0.922241681
Ireland	2006	17	Female		0.861435136
Ireland	2006	18	Female		0.657517536
Ireland	2006	19	Female		0.48718663
Ireland	2006	22	Female		0.241568747
Israel	1972	12	Female		
Israel	1972	17	Female		
Israel	1972	22	Female		
Israel	1983	12	Female		
Israel	1983	16	Female	0.777777778	0.809969148
Israel	1983	21	Female	0.669367909	0.190302329
Israel	1995	12	Female		
Israel	1995	16	Female	0.99914411	0.866582042
Israel	1995	18	Female	0.985624438	0.165566226
Israel	1995	22	Female	0.948434992	0.272497494
Italy	2001	12	Female		0.9568016
Italy	2001	17	Female		0.785464191
Italy	2001	22	Female		0.400983465
Jamaica	1982	12	Female		0.909408884
Jamaica	1982	13	Female		0.89492635
Jamaica	1982	14	Female	0.875	0.898490566
Jamaica	1982	15	Female	0.96875	0.813293503
Jamaica	1982	16	Female	0.890909091	0.675629093
Jamaica	1982	17	Female	0.901234568	0.508994709
Jamaica	1982	18	Female	0.887755102	0.274024024
Jamaica	1982	19	Female	0.853211009	0.191284227
Jamaica	1982	20	Female	0.805084746	0.13886672
Jamaica	1982	21	Female	0.747368421	0.099197974
Jamaica	1982	22	Female	0.688172043	0.095276873
Jamaica	1982	23	Female	0.61038961	0.077678571
Jamaica	1982	24	Female	0.625	0.055232558
Jamaica	1991	12	Female		0.979899497
Jamaica	1991	13	Female		0.968229368
Jamaica	1991	14	Female	0.956521739	0.956370656
Jamaica	1991	15	Female	0.861111111	0.873617694
Jamaica	1991	16	Female	0.926470588	0.78511739
Jamaica	1991	17	Female	0.957317073	0.550724638
Jamaica	1991	18	Female	0.924290221	0.321176471
Jamaica	1991	19	Female	0.922330097	0.206349206
Jamaica	1991	20	Female	0.88185654	0.128257329
Jamaica	1991	21	Female	0.866995074	0.105240733
Jamaica	1991	22	Female	0.857142857	0.075778078
Jamaica	1991	23	Female	0.74796748	0.065011287
Jamaica	1991	24	Female	0.698113208	0.052251487
Jamaica	2001	12	Female		0.978028025
				0.873982933	
Jamaica	2001	13	Female		0.976135577
					
Jamaica	2001	14	Female	0.999110062	0.974882651
					
Jamaica	2001	15	Female	0.991980478	0.94983633
				0.992525001	
Jamaica	2001	16	Female	0.98270396	0.87431388
					
Jamaica	2001	17	Female	0.958773621	0.626168846
					
Jamaica	2001	18	Female	0.953470414	0.498571146
					
Jamaica	2001	19	Female	0.880685673	0.459825013
				0.948649743	
Jamaica	2001	20	Female	0.846132792	0.395243396
					
Jamaica	2001	21	Female	0.804019874	0.344015725
					
Jamaica	2001	22	Female	0.69782579	0.286567368
				0.75	
Jamaica	2001	23	Female	0.673062621	0.20434148
					
Jamaica	2001	24	Female	0.604897177	0.163953232
				0.757610569	
Jordan	1990	12	Female		0.952974694
Jordan	1990	13	Female		0.925896641
Jordan	1990	14	Female		0.897997409
Jordan	1990	15	Female		0.847239117
Jordan	1990	16	Female		0.746461822
Jordan	1990	17	Female		0.663296958
Jordan	1990	18	Female	0.654148509	0.469499087
Jordan	1990	19	Female	0.850598882	0.372561839
Jordan	1990	20	Female		0.248861161
Jordan	1990	21	Female	0.791513567	0.165018702
Jordan	1990	22	Female		0.116525351
Jordan	1990	23	Female		0.069186838
Jordan	1990	24	Female		0.046072377
Jordan	1997	12	Female		0.974639686
Jordan	1997	13	Female		0.952482807
Jordan	1997	14	Female		0.933532643
Jordan	1997	15	Female		0.879069671
Jordan	1997	16	Female		0.82737631
Jordan	1997	17	Female		0.720508968
Jordan	1997	18	Female	0.614770031	0.552408587
Jordan	1997	19	Female	0.706209448	0.394702017
Jordan	1997	20	Female	0.224537599	0.329518301
Jordan	1997	21	Female	0.815960976	0.257386221
Jordan	1997	22	Female	0.708588248	0.157107593
Jordan	1997	23	Female	0.527937087	0.088581264
Jordan	1997	24	Female	0.543024845	0.057284023
Jordan	2004	12	Female		0.978135788
Jordan	2004	13	Female		0.966949452
Jordan	2004	14	Female		0.948044895
Jordan	2004	15	Female		0.908041832
Jordan	2004	16	Female		0.856746765
Jordan	2004	17	Female		0.759249134
Jordan	2004	18	Female		0.544904692
Jordan	2004	19	Female		0.483498042
Jordan	2004	20	Female		0.385189132
Jordan	2004	21	Female		0.307647852
Jordan	2004	22	Female		0.135522046
Jordan	2004	23	Female		0.076130856
Jordan	2004	24	Female		0.045695634
Kazakhstan	1995	12	Female	0.5	0.993732956
Kazakhstan	1995	13	Female		0.988489287
Kazakhstan	1995	14	Female		0.982869418
Kazakhstan	1995	15	Female	0.987510311	0.842461308
Kazakhstan	1995	16	Female		0.59270364
Kazakhstan	1995	17	Female		0.310278424
Kazakhstan	1995	18	Female		0.297222702
Kazakhstan	1995	19	Female	0.933946053	0.257834958
Kazakhstan	1995	20	Female	0.883062672	0.212857891
Kazakhstan	1995	21	Female	0.888166852	0.131958175
Kazakhstan	1995	22	Female	0.595122051	0.126399669
Kazakhstan	1995	23	Female	0.340408863	0.087870195
Kazakhstan	1995	24	Female	0.34094717	0.065801644
Kazakhstan	1999	12	Female	0.108776668	0.993920837
Kazakhstan	1999	13	Female		0.995132988
Kazakhstan	1999	14	Female	0.131661073	0.991828129
Kazakhstan	1999	15	Female		0.979065776
Kazakhstan	1999	16	Female	0.992531036	0.946898291
Kazakhstan	1999	17	Female		0.780705872
Kazakhstan	1999	18	Female	0.980553386	0.519090447
Kazakhstan	1999	19	Female	0.904002934	0.464624874
Kazakhstan	1999	20	Female	0.817735069	0.298363583
Kazakhstan	1999	21	Female	0.938793475	0.220573439
Kazakhstan	1999	22	Female	0.938966209	0.174623395
Kazakhstan	1999	23	Female	0.58986649	0.062929224
Kazakhstan	1999	24	Female		0.086708048
Kenya	1989	12	Female	0.995839689	0.867367465
Kenya	1989	13	Female	0.996655518	0.868078294
Kenya	1989	14	Female	0.993035403	0.852081551
Kenya	1989	15	Female	0.994593735	0.794215059
Kenya	1989	16	Female	0.985145687	0.712343013
Kenya	1989	17	Female	0.961989065	0.593012621
Kenya	1989	18	Female	0.928863708	0.401947149
Kenya	1989	19	Female	0.888833747	0.323372781
Kenya	1989	20	Female	0.795638629	0.179342133
Kenya	1989	21	Female	0.700236967	0.143371453
Kenya	1989	22	Female	0.567213115	0.095116208
Kenya	1989	23	Female	0.462162162	0.064351136
