"country"	"YEAR"	"AGE"	"SEX"	"prop_childless_att"	"prop_school"
"Chad"	"2004"	"17"	"Female"	"0.9172940303"	"0.2203626147"
"Chad"	"2004"	"18"	"Female"	"0.7926985692"	"0.1437637979"
"Chad"	"2004"	"19"	"Female"	"0.7957847223"	"0.1591904898"
"Chad"	"2004"	"20"	"Female"	"0.7049671727"	"0.073604886"
"Chad"	"2004"	"21"	"Female"	"0.6570074419"	"0.0860957497"
"Chad"	"2004"	"22"	"Female"	"0.6100327696"	"0.0512276108"
"Chad"	"2004"	"23"	"Female"	"0.4008361443"	"0.0870051142"
"Chad"	"2004"	"24"	"Female"	"0.3395240786"	"0.0295335087"
"Togo"	"1998"	"12"	"Female"	"."	"0.6373200708"
"Togo"	"1998"	"13"	"Female"	"."	"0.6410429476"
"Togo"	"1998"	"14"	"Female"	"."	"0.6030162962"
"Togo"	"1998"	"15"	"Female"	"1"	"0.5103866164"
"Togo"	"1998"	"16"	"Female"	"1"	"0.5005846179"
"Togo"	"1998"	"17"	"Female"	"1"	"0.3863756112"
"Togo"	"1998"	"18"	"Female"	"1"	"0.2519079509"
"Togo"	"1998"	"19"	"Female"	"0.9637544797"	"0.2131469062"
"Togo"	"1998"	"20"	"Female"	"0.9858489202"	"0.1227816123"
"Togo"	"1998"	"21"	"Female"	"1"	"0.1294643002"
"Togo"	"1998"	"22"	"Female"	"0.9500550927"	"0.0732601971"
"Togo"	"1998"	"23"	"Female"	"0.9786845843"	"0.0551735307"
"Togo"	"1998"	"24"	"Female"	"0.7776136488"	"0.0385743235"
"Tanzania"	"2002"	"12"	"Female"	"0.9975314322"	"0.819684199"
"Tanzania"	"2002"	"13"	"Female"	"0.9959438309"	"0.7946721478"
"Tanzania"	"2002"	"14"	"Female"	"0.9929332934"	"0.7367254344"
"Tanzania"	"2002"	"15"	"Female"	"0.9905130094"	"0.6088691725"
"Tanzania"	"2002"	"16"	"Female"	"0.9821180681"	"0.4679728597"
"Tanzania"	"2002"	"17"	"Female"	"0.9696987382"	"0.3051566016"
"Tanzania"	"2002"	"18"	"Female"	"0.9358686067"	"0.162378098"
"Tanzania"	"2002"	"19"	"Female"	"0.908884583"	"0.1125282847"
"Tanzania"	"2002"	"20"	"Female"	"0.8415856851"	"0.0509218439"
"Tanzania"	"2002"	"21"	"Female"	"0.8131797589"	"0.0453155718"
"Tanzania"	"2002"	"22"	"Female"	"0.7216645564"	"0.031714261"
"Tanzania"	"2002"	"23"	"Female"	"0.6616909715"	"0.0283744661"
"Tanzania"	"2002"	"24"	"Female"	"0.6052929658"	"0.0224996995"
"Uganda"	"2002"	"12"	"Female"	"0.9948128937"	"0.8860353535"
"Uganda"	"2002"	"13"	"Female"	"0.9941711436"	"0.8729195402"
"Uganda"	"2002"	"14"	"Female"	"0.9853943525"	"0.8292546584"
"Uganda"	"2002"	"15"	"Female"	"0.9683376078"	"0.7496679018"
"Uganda"	"2002"	"16"	"Female"	"0.9340389138"	"0.6504415548"
"Uganda"	"2002"	"17"	"Female"	"0.8822958771"	"0.4983683172"
"Uganda"	"2002"	"18"	"Female"	"0.7527831094"	"0.338641534"
"Uganda"	"2002"	"19"	"Female"	"0.6789831044"	"0.2435956612"
"Uganda"	"2002"	"20"	"Female"	"0.6272970904"	"0.1602552304"
"Uganda"	"2002"	"21"	"Female"	"0.5885896527"	"0.1513299013"
"Uganda"	"2002"	"22"	"Female"	"0.5478436658"	"0.1086900795"
"Uganda"	"2002"	"23"	"Female"	"0.5317848411"	"0.0779158927"
"Uganda"	"2002"	"24"	"Female"	"0.4851301115"	"0.0543626535"
"United States"	"2000"	"12"	"Female"	"1"	"0.989549042"
"United States"	"2000"	"13"	"Female"	"1"	"0.9894528638"
"United States"	"2000"	"14"	"Female"	"1"	"0.9877269901"
"United States"	"2000"	"15"	"Female"	"0.9925579396"	"0.9818905645"
"United States"	"2000"	"16"	"Female"	"0.9797330605"	"0.9588979642"
"United States"	"2000"	"17"	"Female"	"0.9648458264"	"0.9201340278"
"United States"	"2000"	"18"	"Female"	"0.9547156605"	"0.7653375116"
"United States"	"2000"	"19"	"Female"	"0.9492204515"	"0.6166635778"
"United States"	"2000"	"20"	"Female"	"0.9338916609"	"0.5368964475"
"United States"	"2000"	"21"	"Female"	"0.9116549039"	"0.4791205632"
"United States"	"2000"	"22"	"Female"	"0.8784929662"	"0.3691501058"
"United States"	"2000"	"23"	"Female"	"0.8212137613"	"0.2690816706"
"United States"	"2000"	"24"	"Female"	"0.7710117364"	"0.219974337"
"Venezuela"	"2001"	"12"	"Female"	"0.9994109651"	"0.9578762615"
"Venezuela"	"2001"	"13"	"Female"	"0.9982141085"	"0.9350481205"
"Venezuela"	"2001"	"14"	"Female"	"0.9976473049"	"0.880776699"
"Venezuela"	"2001"	"15"	"Female"	"0.9922609176"	"0.8119643615"
"Venezuela"	"2001"	"16"	"Female"	"0.9828145266"	"0.712440338"
"Venezuela"	"2001"	"17"	"Female"	"0.9637476839"	"0.5704980677"
"Venezuela"	"2001"	"18"	"Female"	"0.9350541216"	"0.4859721153"
"Venezuela"	"2001"	"19"	"Female"	"0.9079680839"	"0.4372410653"
"Venezuela"	"2001"	"20"	"Female"	"0.8710217755"	"0.3898178298"
"Venezuela"	"2001"	"21"	"Female"	"0.8271380296"	"0.3563436961"
"Venezuela"	"2001"	"22"	"Female"	"0.7877735849"	"0.3131670982"
"Venezuela"	"2001"	"23"	"Female"	"0.7299441139"	"0.2700084642"
"Venezuela"	"2001"	"24"	"Female"	"0.6721521693"	"0.2282634391"
"Vietnam"	"1999"	"12"	"Female"	"."	"0.8542560093"
"Vietnam"	"1999"	"13"	"Female"	"."	"0.7837868875"
"Vietnam"	"1999"	"14"	"Female"	"."	"0.70443054"
"Vietnam"	"1999"	"15"	"Female"	"0.9997918918"	"0.5899144545"
"Vietnam"	"1999"	"16"	"Female"	"0.9999861354"	"0.4767567517"
"Vietnam"	"1999"	"17"	"Female"	"0.9994938633"	"0.3916505628"
"Vietnam"	"1999"	"18"	"Female"	"0.9993359836"	"0.2775591013"
"Vietnam"	"1999"	"19"	"Female"	"0.9973378436"	"0.193178649"
"Vietnam"	"1999"	"20"	"Female"	"0.9944749781"	"0.1484028689"
"Vietnam"	"1999"	"21"	"Female"	"0.9828508037"	"0.1067117263"
"Vietnam"	"1999"	"22"	"Female"	"0.9705237219"	"0.0594087173"
"Vietnam"	"1999"	"23"	"Female"	"0.9079656236"	"0.0328156292"
"Vietnam"	"1999"	"24"	"Female"	"0.8634617706"	"0.0242772574"
"South Africa"	"2001"	"12"	"Female"	"0.9975405708"	"0.959885472"
"South Africa"	"2001"	"13"	"Female"	"0.9949936236"	"0.9546936024"
"South Africa"	"2001"	"14"	"Female"	"0.9918597908"	"0.9426090012"
"South Africa"	"2001"	"15"	"Female"	"0.9782094735"	"0.9262459026"
"South Africa"	"2001"	"16"	"Female"	"0.9493451294"	"0.8827664783"
"South Africa"	"2001"	"17"	"Female"	"0.9088666502"	"0.8201800998"
"South Africa"	"2001"	"18"	"Female"	"0.8527329246"	"0.7058379008"
"South Africa"	"2001"	"19"	"Female"	"0.7885785891"	"0.5747224661"
"South Africa"	"2001"	"20"	"Female"	"0.7332132493"	"0.4593764359"
"South Africa"	"2001"	"21"	"Female"	"0.6756066758"	"0.358900007"
"South Africa"	"2001"	"22"	"Female"	"0.604213164"	"0.2627371755"
"South Africa"	"2001"	"23"	"Female"	"0.5448729635"	"0.195955537"
"South Africa"	"2001"	"24"	"Female"	"0.4691897595"	"0.1542800161"
"Zimbabwe"	"1999"	"12"	"Female"	"."	"0.9518003813"
"Zimbabwe"	"1999"	"13"	"Female"	"."	"0.9043352936"
"Zimbabwe"	"1999"	"14"	"Female"	"."	"0.826163021"
"Zimbabwe"	"1999"	"15"	"Female"	"1"	"0.6726487446"
"Zimbabwe"	"1999"	"16"	"Female"	"1"	"0.6441635184"
"Zimbabwe"	"1999"	"17"	"Female"	"1"	"0.4157799542"
"Zimbabwe"	"1999"	"18"	"Female"	"1"	"0.2275962904"
"Zimbabwe"	"1999"	"19"	"Female"	"0.8556244502"	"0.0831699393"
"Zimbabwe"	"1999"	"20"	"Female"	"0.9064399157"	"0.0677411705"
"Zimbabwe"	"1999"	"21"	"Female"	"0.6802377055"	"0.0381698194"
"Zimbabwe"	"1999"	"22"	"Female"	"0.721411044"	"0.033677008"
"Zimbabwe"	"1999"	"23"	"Female"	"0.5228031509"	"0.0463926847"
"Zimbabwe"	"1999"	"24"	"Female"	"0.2665554883"	"0.009775399"
