"country"	"YEAR"	"AGE"	"SEX"	"prop_union"	"prop_union_att"
"Madagascar"	"2003"	"23"	"Female"	"0.7225408031"	"."
"Madagascar"	"2003"	"24"	"Female"	"0.7187562499"	"0.3508885934"
"Mali"	"1998"	"12"	"Male"	"0.010696253"	"0.0053003534"
"Mali"	"1998"	"12"	"Female"	"0.0252885393"	"0.0092946966"
"Mali"	"1998"	"13"	"Male"	"0.0121042014"	"0.0054884742"
"Mali"	"1998"	"13"	"Female"	"0.0298016358"	"0.0096281541"
"Mali"	"1998"	"14"	"Male"	"0.012716763"	"0.0051521099"
"Mali"	"1998"	"14"	"Female"	"0.0579333811"	"0.0125353821"
"Mali"	"1998"	"15"	"Male"	"0.0155373655"	"0.0056876939"
"Mali"	"1998"	"15"	"Female"	"0.1689511549"	"0.0178735105"
"Mali"	"1998"	"16"	"Male"	"0.019707436"	"0.0085301837"
"Mali"	"1998"	"16"	"Female"	"0.2786855483"	"0.0226576852"
"Mali"	"1998"	"17"	"Male"	"0.0240660096"	"0.0066833751"
"Mali"	"1998"	"17"	"Female"	"0.4053970543"	"0.0479674797"
"Mali"	"1998"	"18"	"Male"	"0.0339908418"	"0.0128739114"
"Mali"	"1998"	"18"	"Female"	"0.5326442973"	"0.0668296659"
"Mali"	"1998"	"19"	"Male"	"0.0483137255"	"0.0110837438"
"Mali"	"1998"	"19"	"Female"	"0.5748792271"	"0.098400984"
"Mali"	"1998"	"20"	"Male"	"0.095987077"	"0.0243093923"
"Mali"	"1998"	"20"	"Female"	"0.7104412638"	"0.1550295858"
"Mali"	"1998"	"21"	"Male"	"0.1170337986"	"0.0363636364"
"Mali"	"1998"	"21"	"Female"	"0.6834392655"	"0.1756756757"
"Mali"	"1998"	"22"	"Male"	"0.1700507614"	"0.0496215307"
"Mali"	"1998"	"22"	"Female"	"0.7654103945"	"0.2355072464"
"Mali"	"1998"	"23"	"Male"	"0.2212618842"	"0.0774647887"
"Mali"	"1998"	"23"	"Female"	"0.774512987"	"0.2698412698"
"Mali"	"1998"	"24"	"Male"	"0.2796165672"	"0.0932784636"
"Mali"	"1998"	"24"	"Female"	"0.7845671036"	"0.2693498452"
"Mongolia"	"2000"	"12"	"Male"	"."	"."
"Mongolia"	"2000"	"12"	"Female"	"."	"."
"Mongolia"	"2000"	"13"	"Male"	"."	"."
"Mongolia"	"2000"	"13"	"Female"	"."	"."
"Mongolia"	"2000"	"14"	"Male"	"."	"."
"Mongolia"	"2000"	"14"	"Female"	"."	"."
"Mongolia"	"2000"	"15"	"Male"	"0.0009871668"	"0.0010070493"
"Mongolia"	"2000"	"15"	"Female"	"0.0031712474"	"0.0013286094"
"Mongolia"	"2000"	"16"	"Male"	"."	"."
"Mongolia"	"2000"	"16"	"Female"	"0.0079006772"	"0.0016685206"
"Mongolia"	"2000"	"17"	"Male"	"0.0036350418"	"0.0021482277"
"Mongolia"	"2000"	"17"	"Female"	"0.0250842381"	"0.003125"
"Mongolia"	"2000"	"18"	"Male"	"0.0175505532"	"0.0078616352"
"Mongolia"	"2000"	"18"	"Female"	"0.0831139526"	"0.0268041237"
"Mongolia"	"2000"	"19"	"Male"	"0.0406353897"	"0.0179910045"
"Mongolia"	"2000"	"19"	"Female"	"0.159578472"	"0.0602040816"
"Mongolia"	"2000"	"20"	"Male"	"0.1003952569"	"0.0849802372"
"Mongolia"	"2000"	"20"	"Female"	"0.2816527672"	"0.1212484994"
"Mongolia"	"2000"	"21"	"Male"	"0.1983894583"	"0.1538461538"
"Mongolia"	"2000"	"21"	"Female"	"0.3792289536"	"0.1807407407"
"Mongolia"	"2000"	"22"	"Male"	"0.2817186867"	"0.2072727273"
"Mongolia"	"2000"	"22"	"Female"	"0.470164197"	"0.2737819026"
"Mongolia"	"2000"	"23"	"Male"	"0.3870431894"	"0.2610837438"
"Mongolia"	"2000"	"23"	"Female"	"0.5936205468"	"0.3127147766"
"Mongolia"	"2000"	"24"	"Male"	"0.4813043478"	"0.265060241"
"Mongolia"	"2000"	"24"	"Female"	"0.6475195822"	"0.4"
"Malawi"	"2008"	"12"	"Male"	"0.0034112515"	"0.0030880773"
"Malawi"	"2008"	"12"	"Female"	"0.0024007593"	"0.0011947431"
"Malawi"	"2008"	"13"	"Male"	"0.0030862213"	"0.0029567383"
"Malawi"	"2008"	"13"	"Female"	"0.0062305296"	"0.0024292113"
"Malawi"	"2008"	"14"	"Male"	"0.0040276525"	"0.003861881"
"Malawi"	"2008"	"14"	"Female"	"0.0122236519"	"0.0026381247"
"Malawi"	"2008"	"15"	"Male"	"0.0065453593"	"0.0042466602"
"Malawi"	"2008"	"15"	"Female"	"0.0418604651"	"0.0065813528"
"Malawi"	"2008"	"16"	"Male"	"0.0093009522"	"0.0034246575"
"Malawi"	"2008"	"16"	"Female"	"0.1045733211"	"0.0119033861"
"Malawi"	"2008"	"17"	"Male"	"0.0169519973"	"0.0052534804"
"Malawi"	"2008"	"17"	"Female"	"0.2156895265"	"0.0253789814"
"Malawi"	"2008"	"18"	"Male"	"0.0418597914"	"0.0074324324"
"Malawi"	"2008"	"18"	"Female"	"0.3744147618"	"0.0669529573"
"Malawi"	"2008"	"19"	"Male"	"0.0812031433"	"0.0134084726"
"Malawi"	"2008"	"19"	"Female"	"0.50036264"	"0.1004580153"
"Malawi"	"2008"	"20"	"Male"	"0.2505758081"	"0.086097561"
"Malawi"	"2008"	"20"	"Female"	"0.6574537269"	"0.134741784"
"Malawi"	"2008"	"21"	"Male"	"0.3333333333"	"0.0877074162"
"Malawi"	"2008"	"21"	"Female"	"0.6934034126"	"0.1516014235"
"Malawi"	"2008"	"22"	"Male"	"0.4357213766"	"0.0891454965"
"Malawi"	"2008"	"22"	"Female"	"0.743431969"	"0.1604938272"
"Malawi"	"2008"	"23"	"Male"	"0.518929389"	"0.0917698471"
"Malawi"	"2008"	"23"	"Female"	"0.7634669293"	"0.2074554295"
"Malawi"	"2008"	"24"	"Male"	"0.5962786672"	"0.112886049"
"Malawi"	"2008"	"24"	"Female"	"0.7819891069"	"0.264516129"
"Mexico"	"2000"	"12"	"Male"	"0.0014550106"	"0.0027493604"
"Mexico"	"2000"	"12"	"Female"	"0.001621419"	"0.0033631389"
"Mexico"	"2000"	"13"	"Male"	"0.0013829342"	"0.0025979423"
"Mexico"	"2000"	"13"	"Female"	"0.0033680126"	"0.0033522088"
"Mexico"	"2000"	"14"	"Male"	"0.0019279945"	"0.0026055182"
"Mexico"	"2000"	"14"	"Female"	"0.0155636097"	"0.0038591012"
"Mexico"	"2000"	"15"	"Male"	"0.0051768116"	"0.0029211633"
"Mexico"	"2000"	"15"	"Female"	"0.0417796514"	"0.0054344548"
"Mexico"	"2000"	"16"	"Male"	"0.0159512135"	"0.0105134787"
"Mexico"	"2000"	"16"	"Female"	"0.090256798"	"0.0143014642"
"Mexico"	"2000"	"17"	"Male"	"0.041228125"	"0.0130683433"
"Mexico"	"2000"	"17"	"Female"	"0.1558191798"	"0.0203610281"
"Mexico"	"2000"	"18"	"Male"	"0.0893913905"	"0.0192573345"
"Mexico"	"2000"	"18"	"Female"	"0.2334858996"	"0.033546912"
"Mexico"	"2000"	"19"	"Male"	"0.1517731388"	"0.0288296377"
"Mexico"	"2000"	"19"	"Female"	"0.3073467725"	"0.0487388377"
"Mexico"	"2000"	"20"	"Male"	"0.2229159771"	"0.0436331597"
"Mexico"	"2000"	"20"	"Female"	"0.3848882454"	"0.0737885908"
"Mexico"	"2000"	"21"	"Male"	"0.2975002811"	"0.0637136638"
"Mexico"	"2000"	"21"	"Female"	"0.4338538604"	"0.100875762"
"Mexico"	"2000"	"22"	"Male"	"0.3631640322"	"0.0985995198"
"Mexico"	"2000"	"22"	"Female"	"0.4910675159"	"0.1397575436"
"Mexico"	"2000"	"23"	"Male"	"0.454744919"	"0.1353166625"
"Mexico"	"2000"	"23"	"Female"	"0.5576476213"	"0.1858607645"
"Mexico"	"2000"	"24"	"Male"	"0.5167070105"	"0.1782628062"
"Mexico"	"2000"	"24"	"Female"	"0.5988896628"	"0.2544303653"
"Malaysia"	"2000"	"12"	"Male"	"0.0040096231"	"0.0033883947"
"Malaysia"	"2000"	"12"	"Female"	"0.0046482147"	"0.0035476718"
"Malaysia"	"2000"	"13"	"Male"	"0.0029239766"	"0.002039429"
"Malaysia"	"2000"	"13"	"Female"	"0.0058152057"	"0.0036638425"
"Malaysia"	"2000"	"14"	"Male"	"0.0042527339"	"0.0024625028"
"Malaysia"	"2000"	"14"	"Female"	"0.0081023454"	"0.0032369942"
"Malaysia"	"2000"	"15"	"Male"	"0.0047559967"	"0.0035671819"
"Malaysia"	"2000"	"15"	"Female"	"0.0123923545"	"0.0035046729"
"Malaysia"	"2000"	"16"	"Male"	"0.0070422535"	"0.0038546256"
"Malaysia"	"2000"	"16"	"Female"	"0.0230520977"	"0.0035125642"
"Malaysia"	"2000"	"17"	"Male"	"0.0085551331"	"0.0046982291"
"Malaysia"	"2000"	"17"	"Female"	"0.0340152236"	"0.0042194093"
"Malaysia"	"2000"	"18"	"Male"	"0.0115942029"	"0.0024420024"
"Malaysia"	"2000"	"18"	"Female"	"0.0713562753"	"0.005574136"
"Malaysia"	"2000"	"19"	"Male"	"0.0254555198"	"0.0050167224"
"Malaysia"	"2000"	"19"	"Female"	"0.1081081081"	"0.0098784195"
"Malaysia"	"2000"	"20"	"Male"	"0.0523535062"	"0.0076004343"
"Malaysia"	"2000"	"20"	"Female"	"0.1856763926"	"0.0069124424"
"Malaysia"	"2000"	"21"	"Male"	"0.072116708"	"0.0103550296"
"Malaysia"	"2000"	"21"	"Female"	"0.2502870264"	"0.0220472441"
"Malaysia"	"2000"	"22"	"Male"	"0.1156640511"	"0.0091743119"
"Malaysia"	"2000"	"22"	"Female"	"0.3149266609"	"0.0331125828"
"Malaysia"	"2000"	"23"	"Male"	"0.1555621654"	"0.0168918919"
"Malaysia"	"2000"	"23"	"Female"	"0.4031231926"	"0.0610932476"
"Malaysia"	"2000"	"24"	"Male"	"0.2385023585"	"0.0536912752"
"Malaysia"	"2000"	"24"	"Female"	"0.4991486947"	"0.0797101449"
"Mozambique"	"2003"	"15"	"Female"	"0.1308183379"	"0.0140389206"
"Mozambique"	"2003"	"16"	"Female"	"0.2570129255"	"0.0509606094"
"Mozambique"	"2003"	"17"	"Female"	"0.3284345424"	"0.0680234269"
"Mozambique"	"2003"	"18"	"Female"	"0.5711969843"	"0.1925549795"
"Mozambique"	"2003"	"19"	"Female"	"0.5893326994"	"0.1740556222"
"Mozambique"	"2003"	"20"	"Female"	"0.6658491856"	"0.3704835575"
"Mozambique"	"2003"	"21"	"Female"	"0.6722145689"	"0.3957352231"
"Mozambique"	"2003"	"22"	"Female"	"0.7277456139"	"0.5850390213"
"Mozambique"	"2003"	"23"	"Female"	"0.7313831196"	"0.5182167102"
"Mozambique"	"2003"	"24"	"Female"	"0.7746429992"	"0.5870523511"
"Namibia"	"2000"	"15"	"Female"	"0.0110049047"	"."
"Namibia"	"2000"	"16"	"Female"	"0.0122056449"	"."
"Namibia"	"2000"	"17"	"Female"	"0.0346629531"	"0.0086988391"
"Namibia"	"2000"	"18"	"Female"	"0.0805652769"	"0.0171551743"
"Namibia"	"2000"	"19"	"Female"	"0.112741738"	"."
"Namibia"	"2000"	"20"	"Female"	"0.2303358428"	"0.0296020916"
"Namibia"	"2000"	"21"	"Female"	"0.1572302159"	"0.0928226195"
"Namibia"	"2000"	"22"	"Female"	"0.3047322896"	"0.1924999682"
"Namibia"	"2000"	"23"	"Female"	"0.2884088278"	"0.1348681354"
"Namibia"	"2000"	"24"	"Female"	"0.2878113142"	"0.297380545"
"Niger"	"2006"	"12"	"Male"	"."	"."
"Niger"	"2006"	"12"	"Female"	"."	"."
"Niger"	"2006"	"13"	"Male"	"."	"."
"Niger"	"2006"	"13"	"Female"	"."	"."
"Niger"	"2006"	"14"	"Male"	"."	"."
"Niger"	"2006"	"14"	"Female"	"."	"."
"Niger"	"2006"	"15"	"Male"	"."	"."
"Niger"	"2006"	"15"	"Female"	"0.3448387931"	"."
"Niger"	"2006"	"16"	"Male"	"."	"."
"Niger"	"2006"	"16"	"Female"	"0.4336859615"	"."
"Niger"	"2006"	"17"	"Male"	"."	"."
"Niger"	"2006"	"17"	"Female"	"0.5755116755"	"."
"Niger"	"2006"	"18"	"Male"	"."	"."
"Niger"	"2006"	"18"	"Female"	"0.7066014644"	"0.0802723063"
"Niger"	"2006"	"19"	"Male"	"."	"."
"Niger"	"2006"	"19"	"Female"	"0.6754080623"	"."
"Niger"	"2006"	"20"	"Male"	"."	"."
"Niger"	"2006"	"20"	"Female"	"0.8047255078"	"0.0238839816"
"Niger"	"2006"	"21"	"Male"	"."	"."
"Niger"	"2006"	"21"	"Female"	"0.7027292595"	"0.0589978027"
"Niger"	"2006"	"22"	"Male"	"."	"."
"Niger"	"2006"	"22"	"Female"	"0.8029697124"	"0.079901339"
"Niger"	"2006"	"23"	"Male"	"."	"."
"Niger"	"2006"	"23"	"Female"	"0.8373214326"	"."
"Niger"	"2006"	"24"	"Male"	"."	"."
"Niger"	"2006"	"24"	"Female"	"0.8503286753"	"0.1582655388"
"Nigeria"	"2003"	"15"	"Female"	"0.2192012699"	"0.0029316136"
"Nigeria"	"2003"	"16"	"Female"	"0.2621659422"	"."
"Nigeria"	"2003"	"17"	"Female"	"0.3482205736"	"0.0014958982"
"Nigeria"	"2003"	"18"	"Female"	"0.3939257122"	"0.063292188"
"Nigeria"	"2003"	"19"	"Female"	"0.3644075259"	"0.0159049616"
"Nigeria"	"2003"	"20"	"Female"	"0.6582754728"	"0.0712902377"
"Nigeria"	"2003"	"21"	"Female"	"0.4747656494"	"0.1224323668"
"Nigeria"	"2003"	"22"	"Female"	"0.570391681"	"0.1340760715"
"Nigeria"	"2003"	"23"	"Female"	"0.6727631972"	"0.2431235381"
"Nigeria"	"2003"	"24"	"Female"	"0.6920940231"	"0.4971777348"
"Nicaragua"	"2001"	"12"	"Male"	"."	"."
"Nicaragua"	"2001"	"12"	"Female"	"."	"."
"Nicaragua"	"2001"	"13"	"Male"	"0.001970284"	"0.0027036174"
"Nicaragua"	"2001"	"13"	"Female"	"0.0072927971"	"."
"Nicaragua"	"2001"	"14"	"Male"	"0.0009352134"	"."
"Nicaragua"	"2001"	"14"	"Female"	"0.040178915"	"."
"Nicaragua"	"2001"	"15"	"Male"	"0.0052327788"	"0.0017975158"
"Nicaragua"	"2001"	"15"	"Female"	"0.0730150825"	"0.0190379243"
"Nicaragua"	"2001"	"16"	"Male"	"0.0159050748"	"0.0045272304"
"Nicaragua"	"2001"	"16"	"Female"	"0.112574055"	"0.0460931038"
"Nicaragua"	"2001"	"17"	"Male"	"0.0438677595"	"0.0038446069"
"Nicaragua"	"2001"	"17"	"Female"	"0.2141249078"	"0.0559165515"
"Nicaragua"	"2001"	"18"	"Male"	"0.1289342763"	"0.0370565568"
"Nicaragua"	"2001"	"18"	"Female"	"0.2766163451"	"0.1042366416"
"Nicaragua"	"2001"	"19"	"Male"	"0.1445094739"	"0.0472216014"
"Nicaragua"	"2001"	"19"	"Female"	"0.3889740409"	"0.1612609719"
"Nicaragua"	"2001"	"20"	"Male"	"0.2438326358"	"0.1000316885"
"Nicaragua"	"2001"	"20"	"Female"	"0.4506881482"	"0.2428523408"
"Nicaragua"	"2001"	"21"	"Male"	"0.2912454882"	"0.133386993"
"Nicaragua"	"2001"	"21"	"Female"	"0.4698236164"	"0.2213328077"
"Nicaragua"	"2001"	"22"	"Male"	"0.355993627"	"0.1270157614"
"Nicaragua"	"2001"	"22"	"Female"	"0.5162428722"	"0.3818064852"
"Nicaragua"	"2001"	"23"	"Male"	"0.4292712899"	"0.2384429292"
"Nicaragua"	"2001"	"23"	"Female"	"0.5727370099"	"0.4003965899"
"Nicaragua"	"2001"	"24"	"Male"	"0.4910030577"	"0.3491650154"
"Nicaragua"	"2001"	"24"	"Female"	"0.6378265933"	"0.7651927849"
"Panama"	"2000"	"12"	"Male"	"0.0041407867"	"0.0003625816"
"Panama"	"2000"	"12"	"Female"	"0.0032798834"	"0.0011650485"
"Panama"	"2000"	"13"	"Male"	"0.0024857955"	"0.0011778563"
"Panama"	"2000"	"13"	"Female"	"0.0097305389"	"0.0016645859"
"Panama"	"2000"	"14"	"Male"	"0.0031678986"	"0.0016743407"
"Panama"	"2000"	"14"	"Female"	"0.0297932001"	"0.0046335299"
"Panama"	"2000"	"15"	"Male"	"0.0061141304"	"0.0048845471"
"Panama"	"2000"	"15"	"Female"	"0.0711448176"	"0.0149045179"
"Panama"	"2000"	"16"	"Male"	"0.0086923658"	"0.0033688939"
"Panama"	"2000"	"16"	"Female"	"0.1155740811"	"0.0260499734"
"Panama"	"2000"	"17"	"Male"	"0.028975265"	"0.0125523013"
"Panama"	"2000"	"17"	"Female"	"0.1731409545"	"0.049739734"
"Panama"	"2000"	"18"	"Male"	"0.0633154259"	"0.0276816609"
"Panama"	"2000"	"18"	"Female"	"0.2546988876"	"0.0721732157"
"Panama"	"2000"	"19"	"Male"	"0.1158989599"	"0.0443722944"
"Panama"	"2000"	"19"	"Female"	"0.3311909263"	"0.1457013575"
"Panama"	"2000"	"20"	"Male"	"0.1673106646"	"0.056010929"
"Panama"	"2000"	"20"	"Female"	"0.3842879257"	"0.154185022"
"Panama"	"2000"	"21"	"Male"	"0.2378580324"	"0.0963665087"
"Panama"	"2000"	"21"	"Female"	"0.4524484015"	"0.2167070218"
"Panama"	"2000"	"22"	"Male"	"0.3152827918"	"0.1359404097"
"Panama"	"2000"	"22"	"Female"	"0.4870967742"	"0.2780141844"
"Panama"	"2000"	"23"	"Male"	"0.3792687826"	"0.2"
"Panama"	"2000"	"23"	"Female"	"0.5333879558"	"0.3034055728"
"Panama"	"2000"	"24"	"Male"	"0.4305057746"	"0.2541567696"
"Panama"	"2000"	"24"	"Female"	"0.5731807032"	"0.3844765343"
"Peru"	"2007"	"12"	"Male"	"0.0134486376"	"0.0121122112"
"Peru"	"2007"	"12"	"Female"	"0.0121682507"	"0.0096486126"
"Peru"	"2007"	"13"	"Male"	"0.0139525479"	"0.0126185214"
"Peru"	"2007"	"13"	"Female"	"0.0102283041"	"0.0075994636"
"Peru"	"2007"	"14"	"Male"	"0.0157381385"	"0.0156898106"
"Peru"	"2007"	"14"	"Female"	"0.0183410613"	"0.0124481328"
"Peru"	"2007"	"15"	"Male"	"0.0234869326"	"0.0229028482"
"Peru"	"2007"	"15"	"Female"	"0.0451094391"	"0.0244493917"
"Peru"	"2007"	"16"	"Male"	"0.0292371289"	"0.0266843647"
"Peru"	"2007"	"16"	"Female"	"0.0807486029"	"0.029039924"
"Peru"	"2007"	"17"	"Male"	"0.0412075804"	"0.0297502714"
"Peru"	"2007"	"17"	"Female"	"0.1399024024"	"0.0433544488"
"Peru"	"2007"	"18"	"Male"	"0.0662251656"	"0.0413692836"
"Peru"	"2007"	"18"	"Female"	"0.1994941164"	"0.0605955918"
"Peru"	"2007"	"19"	"Male"	"0.1082975789"	"0.0529692384"
"Peru"	"2007"	"19"	"Female"	"0.2686674217"	"0.0810175808"
"Peru"	"2007"	"20"	"Male"	"0.1604517748"	"0.0700589971"
"Peru"	"2007"	"20"	"Female"	"0.344644069"	"0.1133191607"
"Peru"	"2007"	"21"	"Male"	"0.2157026611"	"0.0967977596"
"Peru"	"2007"	"21"	"Female"	"0.3958414724"	"0.1472868217"
"Peru"	"2007"	"22"	"Male"	"0.274395617"	"0.1129053094"
"Peru"	"2007"	"22"	"Female"	"0.4573613471"	"0.1755283349"
"Peru"	"2007"	"23"	"Male"	"0.3448762966"	"0.1412189758"
"Peru"	"2007"	"23"	"Female"	"0.5028093199"	"0.2164142648"
"Peru"	"2007"	"24"	"Male"	"0.4032297036"	"0.1753459578"
"Peru"	"2007"	"24"	"Female"	"0.5464119328"	"0.2572359594"
"Philipines"	"2000"	"12"	"Male"	"0.0165581547"	"0.0276303542"
"Philipines"	"2000"	"12"	"Female"	"0.0226036221"	"0.0315649608"
"Philipines"	"2000"	"13"	"Male"	"0.0150708626"	"0.026333426"
"Philipines"	"2000"	"13"	"Female"	"0.0209088206"	"0.0280024773"
"Philipines"	"2000"	"14"	"Male"	"0.0149663891"	"0.0261347819"
"Philipines"	"2000"	"14"	"Female"	"0.0236096953"	"0.0301039182"
"Philipines"	"2000"	"15"	"Male"	"0.0170651594"	"0.0262069381"
"Philipines"	"2000"	"15"	"Female"	"0.0310581406"	"0.0316761513"
"Philipines"	"2000"	"16"	"Male"	"0.019508087"	"0.0284947968"
"Philipines"	"2000"	"16"	"Female"	"0.0492217723"	"0.0372381783"
"Philipines"	"2000"	"17"	"Male"	"0.0297361481"	"0.0334833903"
"Philipines"	"2000"	"17"	"Female"	"0.0840122102"	"0.0492826271"
"Philipines"	"2000"	"18"	"Male"	"0.045323708"	"0.0417020431"
"Philipines"	"2000"	"18"	"Female"	"0.1327725695"	"0.069816822"
"Philipines"	"2000"	"19"	"Male"	"0.0795137246"	"0.0556803793"
"Philipines"	"2000"	"19"	"Female"	"0.2008714867"	"0.0983033612"
"Philipines"	"2000"	"20"	"Male"	"0.1334262173"	"0.0887085683"
"Philipines"	"2000"	"20"	"Female"	"0.2830461905"	"0.1519838622"
"Philipines"	"2000"	"21"	"Male"	"0.1899695282"	"0.1283784877"
"Philipines"	"2000"	"21"	"Female"	"0.353528271"	"0.2150003291"
"Philipines"	"2000"	"22"	"Male"	"0.2604493623"	"0.1837838658"
"Philipines"	"2000"	"22"	"Female"	"0.4390450147"	"0.3051408914"
"Philipines"	"2000"	"23"	"Male"	"0.3298931409"	"0.253766597"
"Philipines"	"2000"	"23"	"Female"	"0.5043771034"	"0.3809782136"
"Philipines"	"2000"	"24"	"Male"	"0.40453065"	"0.3396787375"
"Philipines"	"2000"	"24"	"Female"	"0.5640931294"	"0.4653900172"
"Puerto Rico"	"2000"	"12"	"Male"	"."	"."
"Puerto Rico"	"2000"	"12"	"Female"	"."	"."
"Puerto Rico"	"2000"	"13"	"Male"	"."	"."
"Puerto Rico"	"2000"	"13"	"Female"	"."	"."
"Puerto Rico"	"2000"	"14"	"Male"	"."	"."
"Puerto Rico"	"2000"	"14"	"Female"	"."	"."
"Puerto Rico"	"2000"	"15"	"Male"	"0.0065853906"	"0.0076195115"
"Puerto Rico"	"2000"	"15"	"Female"	"0.0231270245"	"0.0186754777"
"Puerto Rico"	"2000"	"16"	"Male"	"0.0082720588"	"0.0072976055"
"Puerto Rico"	"2000"	"16"	"Female"	"0.0695771698"	"0.0562633067"
"Puerto Rico"	"2000"	"17"	"Male"	"0.0266332733"	"0.0130377633"
"Puerto Rico"	"2000"	"17"	"Female"	"0.1063793457"	"0.0806775214"
"Puerto Rico"	"2000"	"18"	"Male"	"0.045481266"	"0.0252071058"
"Puerto Rico"	"2000"	"18"	"Female"	"0.147935038"	"0.0796530316"
"Puerto Rico"	"2000"	"19"	"Male"	"0.1002870813"	"0.0460745858"
"Puerto Rico"	"2000"	"19"	"Female"	"0.2053693016"	"0.0973882703"
"Puerto Rico"	"2000"	"20"	"Male"	"0.1714515034"	"0.071396863"
"Puerto Rico"	"2000"	"20"	"Female"	"0.2770942989"	"0.1446656628"
"Puerto Rico"	"2000"	"21"	"Male"	"0.2390954171"	"0.1073783076"
"Puerto Rico"	"2000"	"21"	"Female"	"0.3131430414"	"0.1745264006"
"Puerto Rico"	"2000"	"22"	"Male"	"0.2787213432"	"0.1245089151"
"Puerto Rico"	"2000"	"22"	"Female"	"0.3768410197"	"0.2773418735"
"Puerto Rico"	"2000"	"23"	"Male"	"0.3532610566"	"0.2153653966"
"Puerto Rico"	"2000"	"23"	"Female"	"0.4106669223"	"0.3359550562"
"Puerto Rico"	"2000"	"24"	"Male"	"0.4058795638"	"0.2558597597"
"Puerto Rico"	"2000"	"24"	"Female"	"0.4698965193"	"0.3709024422"
"Portugal"	"2001"	"12"	"Male"	"0.0003416467"	"."
"Portugal"	"2001"	"12"	"Female"	"0.0003513703"	"0.0003571429"
"Portugal"	"2001"	"13"	"Male"	"."	"."
"Portugal"	"2001"	"13"	"Female"	"0.0003516174"	"0.0003603604"
"Portugal"	"2001"	"14"	"Male"	"0.0012987013"	"0.0013540961"
"Portugal"	"2001"	"14"	"Female"	"0.0023553163"	"0.0006961364"
"Portugal"	"2001"	"15"	"Male"	"0.0022602519"	"0.0018063584"
"Portugal"	"2001"	"15"	"Female"	"0.0092911218"	"0.0033557047"
"Portugal"	"2001"	"16"	"Male"	"0.0052894505"	"0.0049448459"
"Portugal"	"2001"	"16"	"Female"	"0.0147104851"	"0.0056221889"
"Portugal"	"2001"	"17"	"Male"	"0.0059305281"	"0.0020610058"
"Portugal"	"2001"	"17"	"Female"	"0.0375697094"	"0.005019305"
"Portugal"	"2001"	"18"	"Male"	"0.0162030786"	"0.0061176471"
"Portugal"	"2001"	"18"	"Female"	"0.0622323723"	"0.0113827993"
"Portugal"	"2001"	"19"	"Male"	"0.0319978489"	"0.0096481271"
"Portugal"	"2001"	"19"	"Female"	"0.1032990806"	"0.0123400366"
"Portugal"	"2001"	"20"	"Male"	"0.0517739816"	"0.0073875084"
"Portugal"	"2001"	"20"	"Female"	"0.1514603257"	"0.024789291"
"Portugal"	"2001"	"21"	"Male"	"0.0829842932"	"0.0087209302"
"Portugal"	"2001"	"21"	"Female"	"0.2122603295"	"0.0346620451"
"Portugal"	"2001"	"22"	"Male"	"0.1343167702"	"0.0206463196"
"Portugal"	"2001"	"22"	"Female"	"0.2763295099"	"0.0602094241"
"Portugal"	"2001"	"23"	"Male"	"0.1883301708"	"0.0258126195"
"Portugal"	"2001"	"23"	"Female"	"0.3367069859"	"0.0692243536"
"Portugal"	"2001"	"24"	"Male"	"0.2632071061"	"0.0685579196"
"Portugal"	"2001"	"24"	"Female"	"0.4156318481"	"0.1271929825"
"Romania"	"2002"	"12"	"Male"	"0.0001160564"	"."
"Romania"	"2002"	"12"	"Female"	"0.0004185602"	"0.0000614855"
"Romania"	"2002"	"13"	"Male"	"0.0001747132"	"0.0000609125"
"Romania"	"2002"	"13"	"Female"	"0.0017371511"	"0.000311255"
"Romania"	"2002"	"14"	"Male"	"0.0006676682"	"0.0002984006"
"Romania"	"2002"	"14"	"Female"	"0.0050139925"	"0.0011731292"
"Romania"	"2002"	"15"	"Male"	"0.001529052"	"0.0006055713"
"Romania"	"2002"	"15"	"Female"	"0.0167763353"	"0.0012483529"
"Romania"	"2002"	"16"	"Male"	"0.0038636505"	"0.0007968762"
"Romania"	"2002"	"16"	"Female"	"0.0437019628"	"0.0024752475"
"Romania"	"2002"	"17"	"Male"	"0.0068136769"	"0.001080789"
"Romania"	"2002"	"17"	"Female"	"0.0766147281"	"0.0051878354"
"Romania"	"2002"	"18"	"Male"	"0.0161836403"	"0.00201993"
"Romania"	"2002"	"18"	"Female"	"0.1231802912"	"0.0088972138"
"Romania"	"2002"	"19"	"Male"	"0.0321503132"	"0.0044977511"
"Romania"	"2002"	"19"	"Female"	"0.1988474673"	"0.0245956873"
"Romania"	"2002"	"20"	"Male"	"0.0503587563"	"0.012181367"
"Romania"	"2002"	"20"	"Female"	"0.2722302727"	"0.0499726427"
"Romania"	"2002"	"21"	"Male"	"0.0828943385"	"0.0216505349"
"Romania"	"2002"	"21"	"Female"	"0.3511882543"	"0.0848375451"
"Romania"	"2002"	"22"	"Male"	"0.1395934626"	"0.0428994083"
"Romania"	"2002"	"22"	"Female"	"0.4412059044"	"0.1222520107"
"Romania"	"2002"	"23"	"Male"	"0.2214166865"	"0.096185738"
"Romania"	"2002"	"23"	"Female"	"0.5086134705"	"0.1620336503"
"Romania"	"2002"	"24"	"Male"	"0.3140471742"	"0.1531638084"
"Romania"	"2002"	"24"	"Female"	"0.5911536869"	"0.243902439"
